itemId,category,name,rating,reviewTitle,reviewContent,upVotes,downVotes,helpful,relevanceScore,boughtDate,clientType
442540799,jual-flash-drives,Yanu A.,5,Tanpa Judul,"Thanks bos, udah saya terima, sesuai pesanan...mantul",0,0,True,26.51,03 Mei 2019,iosApp
442561762,jual-flash-drives,Ima E.,3,Tanpa Judul,Tidak ada review,0,0,True,26.83,01 Sep 2019,androidApp
442772225,jual-flash-drives,Lazada Customer,1,Tanpa Judul,rusak ... sim cartnya rusak gk bisa di pake... minta ganti dong... 🤑,0,0,True,27.08,13 Jul 2019,androidApp
444115103,jual-flash-drives,Raditya A.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,01 Agu 2019,iosApp
447558802,jual-flash-drives,Anton L.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,05 Feb 2019,iosApp
447562101,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,12 Jun 2019,iosApp
450364743,jual-flash-drives,Steven M.,5,Tanpa Judul,Barangnya sudah tiba dengan baik. Flashdisknya bagus dan utamanya berfugsi dengan baik. Terima kasih untuk Lazada dan Sellernya.,0,0,True,33.01,22 Feb 2019,androidApp
451822867,jual-flash-drives,ACHMAD R.,5,Tanpa Judul,sdh dicoba tapi ada bbrp lagu yg g bs loading... ok lah...,0,0,True,27.08,16 Agu 2019,androidApp
451850012,jual-flash-drives,M.Dopi,3,Tanpa Judul,Tidak ada review,0,0,True,18.01,08 Feb 2019,androidApp
451962554,jual-flash-drives,agung R.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,19 Apr 2019,androidApp
452504978,jual-flash-drives,Hendi S.,5,Tanpa Judul,"Pertamanya ragu....tp setelah datang barangnya datang, lgs test...wow....its complite.......good job....tq seller...",0,0,True,34.58,14 Agu 2019,androidApp
452520221,jual-flash-drives,aan.erwana,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,29 Jul 2019,androidApp
452520978,jual-flash-drives,Agussalim,5,Tanpa Judul,sy blm terima pesanan ini ttp imformsinya sudah rerima? tlg bantu ya,0,0,True,25.51,15 Mar 2019,androidApp
452754788,jual-flash-drives,Ovi,5,Tanpa Judul,barang sangat bagus,0,0,True,26.51,08 Jul 2019,androidApp
452758788,jual-flash-drives,Kokok S.,5,Tanpa Judul,lampu tiba2 mati..langsung tidak berfungsi,0,0,True,49.17,29 Agu 2019,androidApp
452772487,jual-flash-drives,bella C.,5,Tanpa Judul,"barangnya ori,  bagus,  pengirimannya cepat,  terima kasih seller dan lazada",0,0,True,31.65,13 Jul 2019,androidApp
455964423,jual-flash-drives,Athhar F.,5,Tanpa Judul,All good and no problem at all!,0,0,True,25.51,19 Feb 2019,mobile
458182814,jual-flash-drives,parman,3,Tanpa Judul,Tidak ada review,0,0,True,18.01,01 Apr 2019,androidApp
458730695,jual-flash-drives,Andriansyah N.,5,Tanpa Judul,Sangat oke dan bermanfaat,0,0,True,33.83,30 Agu 2019,androidApp
460840268,jual-flash-drives,Rizqie S.,5,Tanpa Judul,bagus,0,0,True,19.01,14 Jun 2019,androidApp
461050953,jual-flash-drives,Weye ..,5,Tanpa Judul,Tidak ada review,0,0,True,23.01,18 Feb 2019,androidApp
461910234,jual-flash-drives,imam M.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,26 Jun 2019,androidApp
462278510,jual-flash-drives,Lazada Customer,5,Tanpa Judul,"berfungsi dengan baik, sesuai deskripsi.",0,0,True,36.17,09 Sep 2019,androidApp
471510640,jual-flash-drives,yogi,5,Tanpa Judul,Tidak ada review,0,0,True,23.01,03 Mar 2019,androidApp
471546989,jual-flash-drives,Lily W.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,15 Apr 2019,androidApp
471594568,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,25.0,23 Sep 2019,androidApp
471604160,jual-flash-drives,Nedy,5,Tanpa Judul,Sangat puas sesuai dgn pesanan thanks seller n Lazada,0,0,True,48.33,26 Agu 2019,androidApp
471618125,jual-flash-drives,Juni A.,3,Tanpa Judul,Tidak ada review,0,0,True,19.01,01 Jul 2019,androidApp
471640810,jual-flash-drives,Nur S.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,28 Jun 2019,androidApp
471648302,jual-flash-drives,Lazada Customer,5,Tanpa Judul,"berfungsi dengan baik, sesuai deskripsi.",0,0,True,36.17,09 Sep 2019,androidApp
471664073,jual-flash-drives,Firman A.,4,Tanpa Judul,"barang bagus sesuai deskripsi, hanya saja saya tak dapat memakainya di Hp xiaomi note 5 sebab mounting mini USB note 5 yg tipis, sementara OTG yg saya beli mounting mini USB nya agak besar sikiiit aja. Pengiriman J&T sekarang lama, biasa ke Tanjungpinang 4 hari saja.....ini nyampai 5 hari.",0,0,True,38.01,29 Mar 2019,androidApp
473646281,jual-flash-drives,afriyanti,3,Tanpa Judul,"Barang nya udah sampe,koq langsung ke hp ga bisa ya?saya order biru dtng nya merah..eehhhmmm..",0,0,True,32.67,23 Agu 2019,androidApp
480256743,jual-flash-drives,arief,5,Tanpa Judul,"bhinneka, baru sehari dipakai flashdisknya eror write protected setelah copy data. apa bisa di garansikan?",0,0,True,33.01,27 Feb 2019,androidApp
480260085,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,16 Jul 2019,androidApp
482408524,jual-flash-drives,Khamsah C.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,25 Jun 2019,androidApp
483528100,jual-flash-drives,Arief M.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,03 Mar 2019,androidApp
487534594,jual-flash-drives,Triharzunan,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,16 Apr 2019,androidApp
488452798,jual-flash-drives,Efaly C.,5,Tanpa Judul,Tidak ada review,0,0,True,24.15,09 Jul 2019,androidApp
488950786,jual-flash-drives,Lazada Customer,5,Tanpa Judul,sesuai. bagus dan lucu,0,0,True,34.17,22 Jun 2019,androidApp
489864079,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Mantul,0,0,True,25.45,17 Agu 2019,iosApp
490606154,jual-flash-drives,andi P.,3,Tanpa Judul,Tidak ada review,0,0,True,19.56,20 Jul 2019,iosApp
493194960,jual-flash-drives,Lazada Customer,1,Tanpa Judul,Tidak ada review,0,0,True,19.01,09 Mei 2019,androidApp
493592129,jual-flash-drives,Margaretha T.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,05 Agu 2019,androidApp
493680517,jual-flash-drives,Melsya N.,5,Tanpa Judul,Tidak ada review,0,0,True,25.33,19 Agu 2019,androidApp
494252239,jual-flash-drives,Lazada Customer,1,Tanpa Judul,pengiriman lama dan kapasitas tidak sesuai,0,0,True,35.65,03 Jun 2019,androidApp
494896661,jual-flash-drives,Ace M.,3,Tanpa Judul,FLASDIK TIDAK BISA D FORMAT,0,0,True,31.51,30 Mei 2019,desktop
495204819,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Kecewa katanya usbnya 128 gb tp ternyata 119 gb gak sesuai dg pesanan kita,0,0,True,27.08,01 Agu 2019,androidApp
496212004,jual-flash-drives,Hary J.,5,Tanpa Judul,barang jelek...,0,0,True,26.51,07 Apr 2019,androidApp
496368927,jual-flash-drives,Rani W.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,29 Apr 2019,androidApp
497468462,jual-flash-drives,ronny S.,1,Tanpa Judul,Tidak ada review,0,0,True,28.83,09 Sep 2019,androidApp
497574085,jual-flash-drives,I. B.,5,Tanpa Judul,Tidak ada review,0,0,True,30.0,16 Sep 2019,androidApp
497932016,jual-flash-drives,sukma A.,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,04 Jul 2019,androidApp
498170250,jual-flash-drives,Hilas J.,5,Tanpa Judul,Sangat bagus barangnya. Cepat pengiriman barannya..,0,0,True,25.51,10 Apr 2019,androidApp
498230776,jual-flash-drives,Atep S.,4,Tanpa Judul,Lumayan sesuai. Cman ga bisa nymbung otg ke ponsel,0,0,True,26.65,29 Jun 2019,androidApp
498236923,jual-flash-drives,Santi M.,5,Tanpa Judul,bagus,0,0,True,42.88,16 Sep 2019,androidApp
498244694,jual-flash-drives,Mafrur R.,5,Tanpa Judul,Tidak ada review,0,0,True,26.5,05 Jul 2019,androidApp
498286702,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,30.0,21 Sep 2019,androidApp
498442669,jual-flash-drives,Muchlis,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,18 Jul 2019,androidApp
498516624,jual-flash-drives,Banser S.,5,Tanpa Judul,Tidak ada review,0,0,True,25.67,21 Agu 2019,androidApp
498522610,jual-flash-drives,Lazada Customer,1,Tanpa Judul,"kecewa bgt dah pokoknya pengiriman nya lama , udh lagi mesen yg 64gb yg dikirim 32gb . pas dicek ternyata cuma tulisan doang 32gb , ternyata asli nya malah 500mb . parah syekali modusnya",0,0,True,38.01,27 Mar 2019,androidApp
498522639,jual-flash-drives,Lazada Customer,1,Tanpa Judul,"mengecewekan, jgn beli lg di toko ini...boong, kalau bisa toko ini di blokir aja....",0,0,True,25.51,29 Mar 2019,androidApp
498676111,jual-flash-drives,Ketut S.,5,Tanpa Judul,"Tidak memuaskan, suli dicolokkan ke laptop, ukurannya kecil. Makasi",0,0,True,27.08,26 Jul 2019,androidApp
499926923,jual-flash-drives,Lazada Customer,2,Tanpa Judul,wk...wk gak seperti yg di bayangkan,0,0,True,52.33,14 Sep 2019,androidApp
500022952,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,25.0,28 Sep 2019,androidApp
500036290,jual-flash-drives,Jein W.,1,Tanpa Judul,"kecewa berat, katanya 64 GB ternyata hanya 2 GB pokoknya kecewa 👎👎👎👎 baru awal beli barang di lazada udah kena tipu",0,0,True,34.01,16 Mei 2019,androidApp
500264560,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,31 Mar 2019,androidApp
500310803,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,28.5,09 Sep 2019,androidApp
500560547,jual-flash-drives,fani A.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,27 Mar 2019,androidApp
500626966,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,29.33,06 Sep 2019,androidApp
500656389,jual-flash-drives,Lazada Customer,2,Tanpa Judul,Tidak ada review,0,0,True,19.15,18 Jul 2019,androidApp
500808214,jual-flash-drives,Ade N.,2,Tanpa Judul,layar/screen nya pecah dan barang sdh di kembalikan ke SeMART Komp... sy tunggu laptopnya dikirim kembali yg sesuai dgn permintaan sy,0,0,True,44.58,23 Jul 2019,androidApp
500936975,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,11 Apr 2019,androidApp
500978076,jual-flash-drives,Lazada Customer,5,Tanpa Judul,barang original dan berfungsi dengan baik...,0,0,True,25.51,15 Apr 2019,androidApp
501146400,jual-flash-drives,Harsono P.,3,Tanpa Judul,"Visual: barang mulus dan bagus Kelengkapan: hardisk sudah bukan ori Thinkpad, tas ada, charger ada Fungsional: Window 7 plus office lengkap, driver ok, battery tahan 5 jam.",0,0,True,38.83,13 Sep 2019,iosApp
501784441,jual-flash-drives,Seno R.,1,Tanpa Judul,Tidak ada review,0,0,True,19.01,19 Jun 2019,androidApp
502888217,jual-flash-drives,bryan I.,1,Tanpa Judul,Tidak ada review,0,0,True,19.01,03 Jul 2019,androidApp
503068107,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,28.67,09 Sep 2019,androidApp
504274828,jual-flash-drives,Lazada Customer,4,Tanpa Judul,Tidak ada review,0,0,True,29.67,18 Jul 2019,iosApp
504428575,jual-flash-drives,Chandra H.,5,Tanpa Judul,ok,0,0,True,19.58,22 Jul 2019,androidApp
504816155,jual-flash-drives,Mawar,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,15 Jun 2019,androidApp
504982284,jual-flash-drives,Angelica O.,4,Tanpa Judul,Tidak ada review,0,0,True,19.0,15 Mei 2019,androidApp
505220098,jual-flash-drives,Andrika K.,5,Tanpa Judul,"mas ini flasdisknya udah sampai tapi dikirim film kok filmya ngk bisa diputar, vidio yang disimpan di folder tiba tiba hilang kenapa ya mas bisa beri pe",0,0,True,34.58,27 Jul 2019,androidApp
505460351,jual-flash-drives,Lazada Customer,1,Tanpa Judul,Saya belum menerima paket sy ..tp diulasan sudah terkirim. Dibukti pengiriman tertulis hanya satpam. Biasanya bila yg menerima satpam dia menulis namanya. Satpam diperumahan kami amanah. Ini siapa yg tidak jujur..kurir atau seller? Saya sangat kecewa dan marah.. baru kali ini sy tertipu belanja dilazada,0,0,True,40.0,17 Sep 2019,androidApp
505460411,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Mudah2an,0,0,True,45.0,14 Sep 2019,androidApp
505464395,jual-flash-drives,Justina K.,5,Tanpa Judul,paket diterima dlm keadaan baik ..terima kasih,0,0,True,31.51,02 Jul 2019,androidApp
505478138,jual-flash-drives,Rahel S.,1,Tanpa Judul,Ini bohong...bukan 32GB tapis lebih kecil.  Kalau saya hitung elkuran filenya lebih kecil Jadinya jangi barang,0,0,True,59.17,07 Sep 2019,iosApp
505806419,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Sudah sampai ternyata dan barang bagus banget,0,0,True,26.51,08 Mei 2019,iosApp
505972771,jual-flash-drives,wagianto,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,14 Jul 2019,androidApp
506036195,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,11 Mei 2019,androidApp
506292038,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,28.67,13 Sep 2019,mobile
506680354,jual-flash-drives,adiyamin,5,Tanpa Judul,"mantap sesuai ekspektasi,.",0,0,True,27.06,15 Jun 2019,desktop
507466122,jual-flash-drives,Lazada Customer,4,Tanpa Judul,Tidak ada review,0,0,True,19.15,08 Jul 2019,androidApp
507698275,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,25.0,05 Agu 2019,androidApp
508016842,jual-flash-drives,Wahyu D.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,12 Apr 2019,androidApp
509432253,jual-flash-drives,Sumantri M.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,28 Jun 2019,androidApp
509514833,jual-flash-drives,Lazada Customer,1,Tanpa Judul,"flashdisk error dijual, tdk brfungsi cm jd rongsok...",0,0,True,27.08,15 Jun 2019,androidApp
509544560,jual-flash-drives,keker H.,1,Tanpa Judul,"barang pas diterima bagus, tapi pas udah di pake error mengecewakan kalo nyimpen foto atau lagu selalu ilang sendiri atau keformat",0,0,True,34.15,11 Jul 2019,androidApp
509718714,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,24 Mei 2019,androidApp
509974197,jual-flash-drives,Johan L.,1,Tanpa Judul,barangnya tidak berfungsi sama sekali. tolong donk kalau mau jualan itu yang jujur.,0,0,True,49.5,17 Jul 2019,androidApp
511292894,jual-flash-drives,Geby Y.,5,Tanpa Judul,Tidak ada review,0,0,True,25.83,25 Jun 2019,androidApp
511746105,jual-flash-drives,Om D.,5,Tanpa Judul,barang sudah saya terima dengan kemasan baik,0,0,True,36.5,30 Apr 2019,androidApp
511954265,jual-flash-drives,Samin S.,5,Tanpa Judul,Bagus Berfungsi dengan baik,0,0,True,32.5,23 Agu 2019,androidApp
513192315,jual-flash-drives,Ferdi N.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,16 Mei 2019,iosApp
514144950,jual-flash-drives,sugeng W.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,06 Agu 2019,androidApp
515006404,jual-flash-drives,Aulia R.,5,Tanpa Judul,Barang sudah saya terima. Seller respon cepat. Saya dikasih bonus sarung tangan hehe. Pembelian ke 5. Barang sesuai deskripsi. Class 10 real. Recomended nanti beli disini lagi.,0,0,True,44.58,23 Jul 2019,androidApp
515806461,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,17 Mei 2019,androidApp
515806843,jual-flash-drives,Irwansyah C.,1,Tanpa Judul,kabel OTG tidak dikirim...sy kecewa,0,0,True,26.51,02 Jul 2019,androidApp
516136823,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Top,0,0,True,28.17,08 Sep 2019,androidApp
516586515,jual-flash-drives,Risma W.,5,Tanpa Judul,"ngak nyesal belanja, barangnya sampai tepat waktu",0,0,True,27.08,26 Apr 2019,desktop
516594021,jual-flash-drives,sabriana 4.,5,Tanpa Judul,"puas banget dengan barangnya, pengiriman juga cepat banget",0,0,True,27.08,26 Apr 2019,desktop
516604147,jual-flash-drives,sabriana 4.,5,Tanpa Judul,"penjualnya respon sekali, pengiriman cepat barang sesuai dengan gambar",0,0,True,27.08,26 Apr 2019,desktop
516616074,jual-flash-drives,Risma W.,5,Tanpa Judul,"barang nya bagus banget, pengiriman cepat",0,0,True,27.08,26 Apr 2019,desktop
521082508,jual-flash-drives,dicky D.,3,Tanpa Judul,Tidak ada review,0,0,True,19.01,25 Jun 2019,androidApp
526460152,jual-flash-drives,Piter M.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,27 Jul 2019,androidApp
527512704,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,29.17,14 Sep 2019,iosApp
532958328,jual-flash-drives,Lazada Customer,5,Tanpa Judul,sesuai dg harga mantap kali,0,0,True,33.17,21 Agu 2019,androidApp
533154903,jual-flash-drives,riolita,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,08 Agu 2019,androidApp
533186106,jual-flash-drives,riolita,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,08 Agu 2019,androidApp
534416904,jual-flash-drives,Budi M.,5,Tanpa Judul,"terima kasih, pengiriman cepat,",0,0,True,26.51,08 Jul 2019,androidApp
540760160,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,18 Agu 2019,androidApp
540806962,jual-flash-drives,Syahriel J.,5,Tanpa Judul,Produk Bagus dan Original,0,0,True,26.51,26 Mei 2019,androidApp
540828777,jual-flash-drives,Awaludin,3,Tanpa Judul,Ternyata kecele dg produk ini. Cm ada colokan utk usb tipe c (untuk masuk ke hp) aja tdk ada colokan usb standar utk di sambungkan ke laptop. Kurang etail baca deskripsi produknya,0,0,True,58.0,09 Sep 2019,androidApp
542344351,jual-flash-drives,Agus S.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,01 Agu 2019,androidApp
542640528,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,29.17,12 Sep 2019,androidApp
545590808,jual-flash-drives,cadel C.,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,15 Jul 2019,androidApp
549170129,jual-flash-drives,Jong B.,5,Tanpa Judul,"Ciri2 keaslian uda jelas. Barang bagus work well. Kapasitas gak mgkn ada yg pas 64gb klo ada yg  pas at lebih gw malah curiga itu bkn barang ori. Puas klo dapet barang ori patut dicontoh itu penjualnya, trims...",0,0,True,44.58,28 Jul 2019,mobile
549204890,jual-flash-drives,Cepot D.,1,Tanpa Judul,Gak bisa dipakai. Begitu copy filenya hilang,0,0,True,26.65,13 Jul 2019,iosApp
550180446,jual-flash-drives,mamah B.,5,Tanpa Judul,"Respon cepat , barang sesuai Pesanan, mantap 👍👍👍",0,0,True,35.17,02 Sep 2019,iosApp
550386629,jual-flash-drives,Lazada Customer,3,Tanpa Judul,Tidak ada review,0,0,True,27.5,02 Sep 2019,androidApp
550486459,jual-flash-drives,Ananda S.,5,Tanpa Judul,Tidak ada review,0,0,True,28.83,09 Sep 2019,androidApp
550824861,jual-flash-drives,ferry,5,Tanpa Judul,mantul mas bro,0,0,True,44.33,02 Sep 2019,androidApp
551102306,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,25.0,25 Sep 2019,androidApp
551804650,jual-flash-drives,Hary S.,5,Tanpa Judul,Kcwaa produk ga mbaca failnya...,0,0,True,33.67,28 Agu 2019,androidApp
552330434,jual-flash-drives,Devi,5,Tanpa Judul,USB sudah dicoba. Lumayan bagus. Kapasitas mendekati 32 GB. Keseluruhan OK.,0,0,True,27.08,18 Agu 2019,desktop
552348989,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,09 Agu 2019,androidApp
552644303,jual-flash-drives,Komang S.,5,Tanpa Judul,bisa. sip,0,0,True,19.15,10 Jul 2019,androidApp
552960784,jual-flash-drives,Taufiq.Rochman,5,Tanpa Judul,Makasih gan terbaca sempurna .terima kasih seller .jayalah lazada,0,0,True,37.06,14 Agu 2019,androidApp
558534964,jual-flash-drives,Muhammad I.,5,Tanpa Judul,produk oke banget,0,0,True,43.17,26 Agu 2019,androidApp
560460911,jual-flash-drives,renny,5,Tanpa Judul,Tidak ada review,0,0,True,29.83,16 Sep 2019,androidApp
563634331,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,19 Jul 2019,androidApp
564352404,jual-flash-drives,Ardiansyah,5,Tanpa Judul,Tidak ada review,0,0,True,28.0,06 Sep 2019,androidApp
565664915,jual-flash-drives,Lazada Customer,3,Tanpa Judul,mudah2an tanpa kendala,0,0,True,37.08,31 Jul 2019,androidApp
565882696,jual-flash-drives,Lazada Customer,5,Tanpa Judul,barang sesuai...,0,0,True,52.5,17 Sep 2019,androidApp
567918348,jual-flash-drives,Leta E.,5,Tanpa Judul,"Otg flashdisk'y gk dikirim, katanya habis.. Gimana cara refund nya gan..??",0,0,True,27.08,03 Agu 2019,androidApp
569066333,jual-flash-drives,Lazada Customer,5,Tanpa Judul,"barang bagus, real capacity.",0,0,True,26.65,12 Jul 2019,androidApp
569274522,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,08 Agu 2019,iosApp
569330671,jual-flash-drives,priani,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,27 Jul 2019,androidApp
571620305,jual-flash-drives,Lazada Customer,5,Tanpa Judul,barang bagus sesuai iklan,0,0,True,27.08,25 Jul 2019,androidApp
573192028,jual-flash-drives,Lazada Customer,2,Tanpa Judul,"Memang harganya cukup terjangkau untuk ukuran kapasitas 32GB, tapi untuk kualitasnya mengecewakan. Flash disk bisa menyimpan file, tapi beberapa file langsung corrupted karna ber-virus. Beberapa kali menyimpan file langsung corrupted dan tidak bisa dibuka.",0,0,True,39.15,16 Jul 2019,androidApp
574720295,jual-flash-drives,Lazada Customer,1,Tanpa Judul,"Kapasitas asli hanya 118.7 MB, jika mengcopy file lebih dari ukuran tersebut akan corrupt -_-",0,0,True,37.08,05 Agu 2019,desktop
575976061,jual-flash-drives,Taufiq.Rochman,5,Tanpa Judul,Harga murah tapi gk murahan .terbaca dengan baik.terima kasih lazada dan seller,0,0,True,37.06,14 Agu 2019,androidApp
575982120,jual-flash-drives,Taufiq.Rochman,5,Tanpa Judul,Kapasitas real .terbaca dengan baik.,0,0,True,37.06,14 Agu 2019,androidApp
577304787,jual-flash-drives,Lazada Customer,5,Tanpa Judul,blm dicoba,0,0,True,28.33,07 Sep 2019,androidApp
577352391,jual-flash-drives,Lazada Customer,4,Tanpa Judul,Tidak ada review,0,0,True,45.0,22 Sep 2019,androidApp
577356107,jual-flash-drives,Taufiq.Rochman,5,Tanpa Judul,Terbaca dengan baik.terima kasih,0,0,True,37.06,14 Agu 2019,androidApp
578938763,jual-flash-drives,Lazada Customer,1,Tanpa Judul,Tidak ada review,0,0,True,19.58,26 Jul 2019,androidApp
579026361,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,26.33,16 Agu 2019,androidApp
581414427,jual-flash-drives,Lazada Customer,1,Tanpa Judul,"luarnya ok, kapasitas ok tapi sayang tidak bisa simpan video.",0,0,True,50.83,04 Sep 2019,androidApp
582566824,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,08 Jul 2019,androidApp
583984941,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Bentuknya beda sm yg digambar..tp no pronlem lah yg pnting bisa dipake..,0,0,True,37.5,13 Sep 2019,androidApp
585742232,jual-flash-drives,Lazada Customer,2,Tanpa Judul,Tidak ada review,0,0,True,29.0,09 Sep 2019,androidApp
587068203,jual-flash-drives,Tedy K.,4,Tanpa Judul,Tidak ada review,0,0,True,19.15,12 Jul 2019,androidApp
588842486,jual-flash-drives,Lazada Customer,3,Tanpa Judul,kkkkkkkk,0,0,True,28.67,07 Sep 2019,androidApp
590158284,jual-flash-drives,monika,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,15 Jul 2019,androidApp
590204894,jual-flash-drives,dhian A.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,29 Jul 2019,androidApp
590392422,jual-flash-drives,zaldiansyah,5,Tanpa Judul,"bagus,semoga awet dan tahan lama,thanks LASADA",0,0,True,27.08,20 Agu 2019,androidApp
592102130,jual-flash-drives,imran M.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,14 Agu 2019,androidApp
592356543,jual-flash-drives,Moh. G.,5,Tanpa Judul,produk good dicoba langsung connec,0,0,True,49.17,30 Agu 2019,androidApp
592368169,jual-flash-drives,Moh. G.,5,Tanpa Judul,"produk bagus, pengiriman cepat",0,0,True,49.17,30 Agu 2019,androidApp
592370707,jual-flash-drives,Moh. G.,5,Tanpa Judul,pengiriman super cepat barang oke,0,0,True,49.17,30 Agu 2019,androidApp
593076097,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,28.5,09 Sep 2019,androidApp
593210594,jual-flash-drives,Lazada Customer,2,Tanpa Judul,Tidak ada review,0,0,True,19.15,14 Jul 2019,androidApp
593272529,jual-flash-drives,Wijaya M.,5,Tanpa Judul,"barang sesuai deskripsi, berfungsi dgn baik, pengiriman tanpa masalah, tapiii sayang hp saya konektor nya VOOC jd gg kepakai.. secara keseluruhan OK.. TERIMA KASIH..",0,0,True,54.58,01 Agu 2019,androidApp
593284506,jual-flash-drives,Nea F.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,31 Jul 2019,androidApp
593300199,jual-flash-drives,Kevin A.,5,Tanpa Judul,"Produk bagus, Original, sesuai dengan deskripsi",0,0,True,36.1,09 Sep 2019,androidApp
593306589,jual-flash-drives,Retno R.,5,Tanpa Judul,Tidak ada review,0,0,True,28.17,22 Agu 2019,androidApp
593432502,jual-flash-drives,aduhiyach,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,18 Jul 2019,androidApp
598620543,jual-flash-drives,Aries V.,5,Tanpa Judul,"mantul bener,pengiriman cepat,ke papua cuma 4 hari",0,0,True,37.08,25 Jul 2019,androidApp
599172512,jual-flash-drives,supriadi,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,26 Jul 2019,androidApp
599192377,jual-flash-drives,Lazada Customer,5,Tanpa Judul,Puas,0,0,True,26.67,28 Agu 2019,androidApp
599206351,jual-flash-drives,Mawan H.,5,Tanpa Judul,Tidak ada review,0,0,True,27.83,06 Sep 2019,androidApp
600142130,jual-flash-drives,Lazada Customer,1,Tanpa Judul,"apaan flashdisk dr hongkong? ini namanya flashdisk?  pesen 1 flashdisk sama mainan kok dikirim mainan semua, mana sama lagi 😑 mao dipake flashdisk nya, mohon pertanggung jawaban nya!",0,0,True,44.58,01 Agu 2019,androidApp
605850981,jual-flash-drives,Jinto S.,5,Tanpa Judul,barang uda sampai,0,0,True,35.17,29 Agu 2019,androidApp
