rating,review,aspect_category,polarity,word_count,avg_word
5,ramah ramah bagus responsif jelas butuh,pelayanan,positif,6,9.0
5,bantu kondisi covid,anekdot/serbaneka,positif,3,8.666666666666666
4,maaf rapid antigen mayor metode bayar pakai anjung tunai mandiri bri terima kasih,anekdot/serbaneka,positif,10,7.6923076923076925
5,dokter ramah jelas akurat,pelayanan,positif,4,8.75
5,terima kasih dokter semoga manfaat,anekdot/serbaneka,positif,4,10.25
5,aplikasi bagus murah terima kasih,harga,positif,4,7.4
5,bantu manfaat pandemi obat anjur baik cepat sembuh sesuai sakit sasar terima kasih,pelayanan,positif,13,9.076923076923077
5,bagus konsultasi jam obat langsung jam aplikasi bantu semoga obat cocok,pelayanan,positif,11,7.8181818181818175
5,dokter jelas,pelayanan,positif,2,7.5
1,bayar ovo dana,anekdot/serbaneka,positif,3,7.666666666666668
5,bagus kasih informasi tarik baik,pelayanan,positif,5,8.0
5,bagus murah konsultasi dokter bayar gopay,harga,positif,6,8.166666666666666
5,bantu alam,pelayanan,positif,2,11.0
5,baik tangan suka panik diagnose baik langsung ahli teman,pelayanan,positif,9,8.444444444444445
5,pesan kirim obat cepat bantu desak ayah obat jantung cepat jam terima kasih,pelayanan,positif,14,8.142857142857142
5,aplikasi bagus bantu,anekdot/serbaneka,positif,3,9.0
5,aplikasi bagus dokter respon cepat bagus,pelayanan,positif,6,7.833333333333332
5,layan baik hasil cepat terima customer,pelayanan,positif,6,8.5
5,chat dokter bantu,pelayanan,positif,3,8.0
5,praktis bantu terima kasih,anekdot/serbaneka,positif,3,8.0
3,w kirim mata m yun ukm j mi,anekdot/serbaneka,positif,8,4.5
5,puas cepat tangap bantu,anekdot/serbaneka,positif,4,7.0
4,bayar gratis obat batuk pilek baik jual warung paham bedan obat lumayan lihat dokter cantik alam lulus bintang,pelayanan,negatif,18,8.222222222222221
5,terima kasih dokter uji asiah m sc dokter baik ramah jelas jelas senang konsultasi bu dokter,pelayanan,positif,15,7.0
5,antre klinik rumah sakit dokter baik tingal klik konsultasi keluh tunggu obat beres keren terima kasih kasih,pelayanan,positif,17,7.4
2,bintang pilih bayar batas evaluasi pilih bayar linkaja transfer rekening virtual,sistem,negatif,11,9.909090909090908
3,paket pertangung terima kasih dana ganti proses,pelayanan,negatif,6,9.166666666666666
2,bintang coba masuk langsung sinyal telepon genggam dukung,sistem,negatif,7,8.375
5,bagus konsultasi langsung dokter spesialis semoga sukses,pelayanan,positif,7,9.142857142857142
5,konsultasi muas lumayan ramah,pelayanan,positif,4,9.75
5,tolong mudah,sistem,positif,3,9.0
5,bantu kondisi rumah sakit pasien aman sehat t jaga terima kasih tahan respon cepat dokter,pelayanan,positif,15,7.6
1,konsultasi pakai bayar kaya baik langsung rumah sakit langsung kasih obat buka bantu,pelayanan,negatif,12,7.428571428571429
5,bantu darurat butuh obat malam chat dokter spesialis obat cepat terima kasih gosend,pelayanan,positif,13,8.071428571428571
1,kode voucher bilang invalid,anekdot/serbaneka,positif,4,8.0
5,proses mudah cepat pesan obat,pelayanan,positif,5,7.8
5,terima kasih mudah konsultasi dokter semoga sakit sembuh amin,pelayanan,positif,8,7.666666666666668
5,bantu sakit mag kosan jalan apotek pesan beli gojek puji tuhan langsung minum obat sembuh untung bagus,pelayanan,positif,17,7.411764705882352
5,bagus manfaat,anekdot/serbaneka,positif,3,9.333333333333334
5,praktis dokter layan ramah bagus,pelayanan,positif,5,8.4
5,praktis puas terima kasih,pelayanan,positif,4,7.5
5,bantu pandemi hamil puas respon baik ramah dokter dokter senang baik suka,anekdot/serbaneka,positif,12,7.666666666666668
5,terima kasih apotek pesan obat rutin suami semoga smakin bagus terima kasih bagus,pelayanan,positif,12,7.142857142857142
5,bantu konsultasi dokter antre beli obat mudah langsung rumah,pelayanan,positif,10,8.7
5,dokter tangap cepat respon,pelayanan,positif,4,7.75
2,customer servis dokter telepon tawar prodak unlimited sistem auto debit fasilitas bebas chat dokter fitur aplikasi ubah tarif gratis ulas lengkap,sistem,negatif,22,8.409090909090908
5,dokter balas cepat ramah,pelayanan,positif,4,7.25
3,barusan telepon nama email pribadi data nmor rekening anjung tunai mandiri bner mohon informasi bner bong data anjung tunai mandiri bawa ulas lengkap,anekdot/serbaneka,negatif,21,7.84
5,binggung biaya tangan biaya ongkos kirim biaya tangan ongkos kirim jelek jatoh murah terima kasih suka,harga,positif,14,7.882352941176472
1,respon customer pelayanan lambat keluh,pelayanan,negatif,4,8.4
3,pesan obat susah cari driver pesan offline langsung apotek kasih lihat resep,pelayanan,negatif,12,7.666666666666668
5,bagus konsultasi dokter bagus,pelayanan,positif,4,8.5
2,maaf download aplikasi gejala sakit alami kena biaya bantu,anekdot/serbaneka,negatif,9,7.888888888888888
5,bagus bantu konsultasi sakit obat terima,pelayanan,positif,6,8.833333333333334
5,bagus aplikasi bantu,anekdot/serbaneka,positif,3,9.0
5,terima kasih serba cepat,anekdot/serbaneka,positif,4,7.25
5,pagi pagi konsultasi bu dokter cantik diagnosis baik resep jangkau bahasa ramah terima kasih bantu,pelayanan,positif,15,7.8
5,maaf mingu hidung cium bau coba,anekdot/serbaneka,positif,6,6.833333333333332
5,rekomendasi unduh sulit cari beli obat butuh,pelayanan,positif,7,9.571428571428571
5,bantu terima kasih,anekdot/serbaneka,positif,3,8.333333333333334
5,mag kambuh berat dokter untung selesai konsultasi daring resep langsung pemesanan gojek terima kasih,pelayanan,positif,13,7.928571428571429
5,bagus cepat kirim semoga obat manjur cepat khasiat cepat kirim sukses,pelayanan,positif,11,8.727272727272727
5,layan obat sembuh,pelayanan,positif,3,12.0
5,balita usia beberap telinga anak belah kanan cair bau anak terkadang ting telapak tangan kasih obat terima kasih,anekdot/serbaneka,positif,19,7.7894736842105265
5,terima kasih aplikasi malam sakit pinggang salah rekan dokter nama fen bantu sakit,pelayanan,positif,13,7.846153846153847
5,buatin dokter chat gratis,anekdot/serbaneka,positif,4,7.5
5,pandemi bantu klik hubung konsultasi obat langsung,anekdot/serbaneka,positif,8,9.125
4,suda bayar chat bayar hasil chat dokter sibuk,pelayanan,negatif,8,8.375
5,sekian konsultasi dokter dokter konsultasi nency binggung mingu dokter dokter spesialis libur praktik terima kasih dokter,pelayanan,positif,16,8.75
5,bantu obat langsung gopay saldo great senang,pelayanan,positif,8,8.0
5,instal aplikasi wlopun jelek bagus lengkap mudah instal coba konsultasi gizi keren dokter asik terima kasih aditya mulyantari,pelayanan,positif,18,8.11111111111111
1,pesan obat status kirim terima obat telepon customer pelayanan urus selesai aplikasi bagus layan buruk,pelayanan,negatif,14,8.533333333333333
3,hai cari swab antigen rsatau klinik reading crash mohon bantu,sistem,negatif,11,7.636363636363638
5,bantu terima kasih,anekdot/serbaneka,positif,2,7.666666666666668
5,aplikasi bagus dokter bertangung bangat semoga aplikasi kembang baik,pelayanan,positif,11,8.166666666666666
5,bagus dokter rekomendasi,pelayanan,positif,3,11.0
3,baik baik verifikasi kode otp bayar gopay ulang ulang sukses terima kasih,sistem,negatif,12,8.583333333333334
5,bantu pandemi konsultasi dokter obat kirim langsung apotek bayar cashles,pelayanan,positif,10,8.8
5,mudah repot repot antre antre rumah sakit klinik klik konsultasi kasih resep obat terimakasih semoga dokter sukses amin bagus,pelayanan,positif,18,7.263157894736842
5,bantu cepat praktis muas,anekdot/serbaneka,positif,4,9.25
5,log out verifikasi kode kirim sms rusak,sistem,negatif,7,7.0
5,era pandemi dokter konsultasi daring bantu terima kasih,pelayanan,positif,8,8.375
5,layan baik sopan lokasi mudah area luas mudah vaksin jalan proses m bravo,pelayanan,positif,13,7.769230769230768
5,bantu aman selagi pandemi malas antre jelas muas,anekdot/serbaneka,positif,8,8.75
5,bantu aplikasi dokter baik baik,pelayanan,positif,5,8.0
4,konsultasi dokter baik cepat responsif pesan obat status bayar batal jelek,pelayanan,negatif,11,8.727272727272727
5,bagus suka aplikasi,anekdot/serbaneka,positif,3,7.666666666666668
4,bayar dokter chat terima kasih dana,pelayanan,negatif,5,8.142857142857142
5,bagus layan baik jelas cepat,pelayanan,positif,5,7.6
5,bantu pandemi dokter baik sabar keluh pasien,pelayanan,positif,7,8.142857142857142
5,konsultasi dokter mudah tenang panik tolong sakit,pelayanan,positif,7,9.571428571428571
5,bagus layan,pelayanan,positif,2,9.0
4,selamat siang dokter barusan telepon mengatasnamakan customer pelayanan dokter klaim dana jt data lengkap email nomor rekening bank aneh email nama nomor rek un ulas lengkap,anekdot/serbaneka,negatif,25,7.615384615384616
5,kasih bonus kaki beli obat pakai,pelayanan,positif,6,6.5
5,bagus cepat respon dokter bantu terima kasih,pelayanan,positif,6,7.571428571428571
5,terima kasih aplikasi bantu,anekdot/serbaneka,positif,3,10.0
5,cepat tangap sulit,sistem,positif,3,7.333333333333332
5,baik konsultasi baik,pelayanan,positif,3,10.0
5,malam malam sakit kontak langsung konsultasi obat kirim bantu informasi teman teman,pelayanan,positif,12,7.833333333333332
1,aplikasi orang kelas tibang obat bayar sunguh miris negeri ktika orang pintar anugerah bantu ihklas uwang kuasa tuhan,anekdot/serbaneka,negatif,19,7.736842105263157
5,bantu fasilitas pendaftara vaksinasi covid usia apotek butuh obat malas rumah,pelayanan,positif,11,8.5
5,bagus kemarin putus koneksi chat dokter ulas bintang lansung telepon uang bagus,pelayanan,positif,13,8.538461538461537
5,bantu resep dokter obat kirim daring terima kasih,pelayanan,positif,8,7.875
5,bagus pandemi bantu terima kasih sukses bantu,pelayanan,positif,7,8.0
5,bantu respon cepat terima kasih,pelayanan,positif,4,7.6
5,bantu aplikasi maju,anekdot/serbaneka,positif,3,8.666666666666666
4,alamat maaf cantum alamat manual,anekdot/serbaneka,positif,5,8.8
1,aplikasi apotek toko daring sedia barang kondisi edisi th beli langsung apotek gojek kasih obat edisi,pelayanan,negatif,16,7.294117647058822
5,respon dokter cepat,pelayanan,positif,3,7.666666666666668
5,bagus antre rumah sakit,pelayanan,positif,4,7.0
5,profesional cepat tangap,anekdot/serbaneka,positif,3,9.333333333333334
5,bantu mudah,sistem,positif,2,8.5
5,aplikasi bantu vet dokter suci dokter hewan ramah konsultasi dokter suci,pelayanan,positif,11,7.909090909090909
5,bantu terima kasih,anekdot/serbaneka,positif,2,7.666666666666668
5,terimakasih bantu mendapt resep pergi dokter,pelayanan,positif,6,8.166666666666666
5,alam aplikasi bagus semoga manfaat bantu sembuh,pelayanan,positif,7,10.428571428571429
5,mudah konsultasi dokter,pelayanan,positif,3,9.0
1,nomor telepon genggam muncul otentikasi nomor telepon genggam tolong tim it back end baik terima kasih,sistem,negatif,13,7.4375
5,tolong aplikasi darurat anak anak ditingal rumah terima kasih,pelayanan,positif,9,8.11111111111111
5,aplikasi pintar bantu pandemi antre apotek apotek antre kasier apotek tingal pakai gopay terima kasih,pelayanan,positif,16,8.0625
1,sistem bayar pakai gopay kasih bayar laku indomaret alfamaret,sistem,negatif,9,9.333333333333334
5,terima kasih mudah obat klinik pandemi,pelayanan,positif,6,8.571428571428571
4,bantu kirim ongkos mahal kurir reguler tarif ribu kena ribu,pelayanan,negatif,11,7.909090909090909
1,uang habis ribu konsultasi resep tidak acuh sam dokter posisi sakit,pelayanan,negatif,10,7.2
5,mudah konsultasi janji dokter lingkung tingal,pelayanan,negatif,6,10.0
2,beli obat nota beli,pelayanan,negatif,5,7.8
3,metode bayar sulit kenpa jelek go pay isi saldo pakai debit rekening bank dam sejens hapy hewan bagus,pelayanan,negatif,19,7.157894736842105
5,dokter baik ramah,pelayanan,positif,3,7.0
5,baik andal jelek belanja apotek zaman pandemi aman beli daring,pelayanan,positif,12,8.083333333333334
5,dokter bagus respon cepat,pelayanan,positif,4,7.5
5,terima kasih khusus wid patria sabar ramah dengar konsultasi pasien,pelayanan,positif,9,8.5
3,sambung gopay,pelayanan,negatif,3,7.25
5,instal sambung gopay tulis nomor daftar nomor gopay verifikasi edit bintang terima kasih,sistem,negatif,12,8.307692307692307
3,konsultasi chat dokter kena tarif tarif,pelayanan,negatif,6,8.166666666666666
5,bagus layan cepat dokter ramah harga obat jangkau,pelayanan,positif,8,7.75
5,bantu musim pandemi,anekdot/serbaneka,positif,3,8.666666666666666
5,bagus bagus konsultasi hamil istri semoga berkah sehat amin,pelayanan,positif,9,8.11111111111111
5,aplikasi bantu,anekdot/serbaneka,positif,2,10.0
5,bantu semoga resep obat khasiat sembuh anak terima kasih,pelayanan,positif,8,9.25
1,lambat respon admin uang cepat keluh kendala lambat parah jelek,pelayanan,negatif,10,7.6
1,harga bagus sayang rusak lambat respon telepon customer pelayanan susah masuk hasil rapid antigen jam jam,pelayanan,negatif,15,7.4375
5,bagus layan ramah,pelayanan,positif,3,8.333333333333334
1,respon costumer servies lambat lambat solusi aplikasi sinkron,pelayanan,negatif,9,9.111111111111109
4,konsultasi bayar pakai gopay gagal konsultasi menu konsultasi,pelayanan,negatif,8,8.75
5,aplikasi keren bantu,anekdot/serbaneka,positif,3,9.0
5,auntik vaksin mandiri sus usia umur aplikasi,anekdot/serbaneka,positif,7,7.5
5,suka pakai aplikasi konsultasi murah rumah sakit,pelayanan,positif,7,8.0
5,konsultasi beli obat mudah aplikasi report konsultasi beli obat tunggu rumah,pelayanan,positif,11,8.181818181818182
5,aplikasi bantu suka,anekdot/serbaneka,positif,3,8.666666666666666
5,layan bagus puas,pelayanan,positif,3,8.0
5,bagus mudahin cek toko daerah,pelayanan,negatif,5,7.0
5,kondisi sulit rumah bantu terima kasih barakalah,pelayanan,positif,6,8.142857142857142
5,mudah bantu,pelayanan,positif,3,8.666666666666666
5,bagus bantu terima kasih mudah mudah kembang,pelayanan,positif,7,8.571428571428571
5,layan dokter cepat respon komunikasi terima baik terima kasih,pelayanan,positif,9,8.11111111111111
5,bantu pandemi,pelayanan,positif,2,9.5
5,pesan obat cepat bantu kondisi,pelayanan,positif,6,8.166666666666666
2,dokter lambat postif hamil mohon dokter,pelayanan,positif,7,8.428571428571429
4,aplikasi mudah bantu semoga responsif layan konsultasi terima kasih,pelayanan,positif,8,9.0
1,apotek toko beli barang harga beli ajar,harga,negatif,7,6.7142857142857135
5,dokter ramah komunikatif,pelayanan,positif,3,9.333333333333334
5,terima kasih dokter resep,anekdot/serbaneka,positif,4,7.5
5,bagus musim anak sakit mudah tangan terima kasih bantu,pelayanan,positif,8,7.222222222222222
5,bantu telepon pandemi semoga pilih apotek,pelayanan,positif,8,7.5555555555555545
5,aplikasi lambat telepon genggam masuk tampil aplikasi redmi note mohon bantu,sistem,negatif,10,8.181818181818182
1,bayar iklan gratis,harga,negatif,3,7.333333333333332
3,masuk kalender hamil menu,sistem,negatif,4,8.5
4,proses apotek,pelayanan,negatif,2,8.0
5,bantu tolong mahal mahal konsultasi pasien butuh bantu konsultasi,harga,negatif,9,8.888888888888891
5,asli bagus jam malam cari obat pilek anak langsung pakai gojek,pelayanan,positif,11,7.0
5,suka aplikasi bantu,sistem,positif,3,8.666666666666666
5,mudah konsultasi dokter beli obat mudah aplikasi bagus,sistem,positif,8,9.5
5,gatal bintik nanah selangkang paha,anekdot/serbaneka,positif,6,8.666666666666666
4,bagus terima kasih nilai ubah bagus layan,pelayanan,negatif,7,8.5
5,bagus dapetin obat repot apotek terima kasih bagus konsultasi dokter lancar cepat,anekdot/serbaneka,positif,11,7.666666666666668
5,mudah informasi lengkap,anekdot/serbaneka,positif,3,9.0
5,bantu terima kasih,pelayanan,positif,3,8.0
3,akun sambung gopay saldo gopay isi mohon baik,sistem,negatif,8,7.875
5,bagus referensi sehat,anekdot/serbaneka,positif,3,9.666666666666666
5,terima kasih dokter ramah,pelayanan,positif,3,7.0
5,respon dokter baik chat cepat balas konsultasi mudah,pelayanan,positif,9,7.1
5,cepat tangan bagus,pelayanan,positif,3,8.666666666666666
4,he bayar debit bni suport paksa pakai mandiri,sistem,negatif,8,7.75
5,aplikasi cepat respon layan cepat sukses bagus,pelayanan,positif,7,8.285714285714286
1,aplikasi jelek cari obat driver gojek arah apotek tutup,sistem,negatif,9,8.222222222222221
4,konsultasi tht langsung responsif kasih resep bagus semoga lekas sembuh,pelayanan,positif,10,8.2
5,dokter respon baik cepat detail konsultasi bagus,pelayanan,positif,7,8.0
5,dokter baik nyaman konsultasi semoga,pelayanan,positif,6,8.666666666666666
5,bagus bagus susah obat aplikasi bagus,pelayanan,positif,6,8.0
5,aplikasi bagus bantu beli obat putar putar cari apotek terima kasih,sistem,positif,11,7.454545454545454
5,bantu sehat tangan cepat mudah akses terima kasih,pelayanan,positif,7,8.125
5,bantu mudah mudah konsultasi sembuh,pelayanan,positif,5,8.8
1,jelas aplikasi pelan responsif jelas,sistem,negatif,5,8.4
5,darurat bagus,pelayanan,positif,2,8.0
3,lambat brpa menit langsung batal jadwal konsultasi uang dana chat bot customer pelayanan payah ngrespon,sistem,negatif,14,8.4375
5,terima kasih saran resep bagus tatap muka dokter,sistem,positif,7,8.285714285714286
5,bantu konsultasi obat langsung terima terima kasih dokter,pelayanan,positif,7,8.625
5,bagus dokter baik pakai kaget langsung beli obat pakai gojek keren bantu,pelayanan,positif,12,7.333333333333332
3,bagus layan customer pelayanan respon cepat tolong aplikasi pelan jelek dokter asuransi teruk,anekdot/serbaneka,negatif,12,8.538461538461537
4,manfaat sehat,pelayanan,positif,2,11.5
5,mudah beli obat,anekdot/serbaneka,positif,3,9.0
5,bantu konsultasi dokter layan ramah jelas bantu solusi,pelayanan,positif,8,9.125
5,mudah cepat informasi,anekdot/serbaneka,positif,3,9.333333333333334
5,bagus konsultasi dokter cepat respon ramah terima kasih,sistem,positif,8,8.0
5,bagus bantu rumah sakit puskesmas,anekdot/serbaneka,positif,6,8.833333333333334
5,puas layan terima kasih bantu,pelayanan,positif,4,8.0
5,aplikasi konsultasi anga mintarsa bagus bagus bagus terima kasih dokter,sistem,positif,9,8.0
5,aplikasi bantu konsultasi sehat,sistem,positif,4,10.75
5,bantu solusi baik dokter percaya alam bagus,pelayanan,positif,7,9.0
5,bantu,anekdot/serbaneka,positif,1,10.0
5,jelas dokter baik bagus,pelayanan,positif,4,8.25
5,aplikasi baik suka,sistem,positif,3,8.333333333333334
5,bantu cocok resep dokter terima kasih,pelayanan,positif,6,7.833333333333332
5,aplikasi bantu,sistem,positif,2,10.0
5,jelas jelas detail mudah,pelayanan,positif,5,8.6
5,manfaat orang,anekdot/serbaneka,positif,2,9.5
5,bismilah semoga manfaat,anekdot/serbaneka,positif,3,10.0
5,cepat keluh pasien,pelayanan,positif,3,8.0
5,dokter komunikatif ramah sabar saran jelas terima kasih dokter,pelayanan,positif,9,8.090909090909092
5,bantu era pandemi semoga tingkat layan,pelayanan,positif,6,9.166666666666666
5,dokter baik baik cepat obat kasi obat baik langgan,pelayanan,positif,9,7.0
1,parah konsultasi bayar indonesia merdeka mapia kaya,harga,negatif,7,8.428571428571429
5,terima kasih bantu,pelayanan,positif,2,7.666666666666668
1,pesan respon salah coba,sistem,negatif,4,8.0
5,bagus semoga baik,sistem,positif,3,7.0
4,akses akun nomor telepon hilang mohon bantuanya,sistem,negatif,7,8.428571428571429
5,bantu rumah sakit bagus sembuh sakit,anekdot/serbaneka,positif,6,8.0
5,sulit apotek pakai puas rumah,anekdot/serbaneka,positif,5,7.0
4,baik arah beli obat apotek rumah pasien terima kasih,anekdot/serbaneka,positif,10,8.0
5,aplikasi bantu pandemi manfat saskit gejala ringan,anekdot/serbaneka,positif,7,8.714285714285714
1,tolong filter dasar wilayah praktik cek,anekdot/serbaneka,negatif,6,8.666666666666666
5,pakai lumayan tenang konsultasi dokter,anekdot/serbaneka,positif,5,8.8
5,keren pakai asuransi,pelayanan,positif,3,8.0
5,bantu pandemi rumah konsultasi,anekdot/serbaneka,positif,4,9.5
5,dokter rutin periksa tangal sesuai hamil mohon bijak dockter,anekdot/serbaneka,positif,11,8.909090909090908
5,konsultasi suka,pelayanan,positif,2,9.0
5,emas cepat kirim cepat pepet malam malam butuh obat kalah cepat terima kasih,anekdot/serbaneka,positif,12,7.769230769230768
5,manfaat efisien tenaga biaya terimakasih,anekdot/serbaneka,positif,5,8.8
5,dokter ramah solusi sesuai kondisi konsultasi,anekdot/serbaneka,positif,6,8.666666666666666
5,bantu pandemi chat dokter cepat responsif profesional,anekdot/serbaneka,positif,7,9.142857142857142
5,bagus bantu,anekdot/serbaneka,positif,2,8.5
5,bantu cepat kondisi desak pasien datangke rumah sakit,anekdot/serbaneka,positif,7,8.25
5,bantu kondisi dadak desak terima kasih semoga sukses,anekdot/serbaneka,positif,7,8.5
4,bagus konsultasi diskusi langsung dokter,sistem,positif,6,9.0
5,aplikasi bantu,sistem,positif,2,10.0
5,takut rumahsakit dokter bagus bagus terima kasih,sistem,positif,6,8.333333333333334
5,terima kasih konsultasi dokter dokter ramah cepat balas chat senang,anekdot/serbaneka,positif,9,7.6
5,bantu nali sakit kucing konsultasi dokter hewan,anekdot/serbaneka,positif,7,9.428571428571429
5,bantu sakit,anekdot/serbaneka,positif,2,8.5
5,aplikasi hidup butuh obat tingal pesan,sistem,positif,6,8.833333333333334
5,dokter jelas bantu rawat suami terima kasih,anekdot/serbaneka,positif,6,7.7142857142857135
4,bagus bantu susah cari obat aplikasi cepat lengkap bagus,anekdot/serbaneka,positif,9,7.666666666666668
5,bantu pandemi kontak langsung dokter,anekdot/serbaneka,positif,7,9.285714285714286
4,dokter layan gratis respon cepat kaih bintang coba konsultasi,anekdot/serbaneka,positif,9,8.555555555555555
5,bagus terima kasih layan cepat bantu,anekdot/serbaneka,positif,6,8.0
5,bagus jelas dokter detail pakai gambar tubuh cepat mudah,anekdot/serbaneka,positif,9,7.888888888888888
5,aplikasi bantu sayang bayar pakai ovo,sistem,negatif,6,7.833333333333332
4,bagus manfaat respon cepat baik tangap bantu,anekdot/serbaneka,positif,7,8.285714285714286
5,binggung aplikasi bantu terima kasih yah,sistem,positif,6,7.0
5,tolong semoga bantu masyarakat mudah,anekdot/serbaneka,positif,5,10.2
5,bantu covid rumah,anekdot/serbaneka,positif,3,8.0
5,bantu terima kasih,anekdot/serbaneka,positif,2,7.666666666666668
5,bagus aplikasi bantu layan cepat bagus,sistem,positif,6,8.666666666666666
4,tolong fitur gratis chat asuransi spesialis dokter jelek dokter,sistem,negatif,9,8.333333333333334
1,tulis hubung dokter saldo potong chat diskusi dokter aplikasi jelek,sistem,negatif,10,8.6
5,konsultasi cepat,anekdot/serbaneka,positif,2,9.5
5,terima kasih bantu,anekdot/serbaneka,positif,3,8.333333333333334
1,respon,anekdot/serbaneka,negatif,1,8.0
5,dokter ramah lansung point jelas sakit tahan,pelayanan,positif,7,9.428571428571429
5,sunguh manfaat pandemi milik anak sakit malam,anekdot/serbaneka,positif,7,8.428571428571429
5,terima kasih aplikasi bantu konsultasi sehat,anekdot/serbaneka,positif,5,9.333333333333334
5,detail bantu dokter kasih resep obat,anekdot/serbaneka,positif,6,8.166666666666666
5,malam dokter sabar layan konsultasi keren charles,anekdot/serbaneka,positif,7,8.571428571428571
4,ambil obat rumah kasihan gojek,anekdot/serbaneka,negatif,5,7.8
5,bantu biaya konsultasi plus obat jangkau terima kasih,anekdot/serbaneka,positif,7,8.25
5,ulas dokter baik obat rekomendasi bagus terima kasih dokter,anekdot/serbaneka,positif,8,8.222222222222221
5,bantu aplikasi hubung dokter pandemi,anekdot/serbaneka,positif,5,10.0
1,kasih bintang pesan bayar status batal uang lari uang kasih bintang transaksi batal,sistem,negatif,14,7.933333333333334
5,bantu pandemi rumah,anekdot/serbaneka,positif,4,8.5
5,senang konsultasi dokter bagus tenang,anekdot/serbaneka,positif,5,8.6
5,aplikasi bagus,sistem,positif,2,8.5
5,bantu informasi sehat butuh,anekdot/serbaneka,positif,4,10.5
5,puas bantu terimakasi aplikasi halodic dokter tugas,anekdot/serbaneka,positif,7,9.285714285714286
2,susah hubung gopay pin bilang salah,anekdot/serbaneka,negatif,6,7.833333333333332
5,terima kasih aplikasi bantu pandemi,anekdot/serbaneka,positif,5,8.8
5,pesan bagus lancar cepat,sistem,positif,5,7.4
3,tolong sertifikat vaksin kemarin vaksin makan tolong usut jelek tolong respon kendala terima kasih,sistem,positif,14,8.333333333333334
5,terima kasih bantu,anekdot/serbaneka,positif,2,11.5
5,cepat tangan terima kasih ksih bantu kondisi desak,anekdot/serbaneka,positif,7,8.375
5,bantu pandemi covid bagus,anekdot/serbaneka,positif,5,8.2
5,bantu konsultas semoga cocok obat amin,anekdot/serbaneka,positif,6,8.0
5,manfaat konsultasi sehat cepat bagus,sistem,positif,5,9.8
3,tolong cepat proses tes pacar kemarin menunggu ac butuh cepat,anekdot/serbaneka,negatif,10,7.3
5,dokter tolong area luas daerah jawa timur khusus blitar,anekdot/serbaneka,negatif,9,7.5555555555555545
4,jelas baik,anekdot/serbaneka,positif,2,9.0
5,bantu situasi pandemi repot repot rumah,anekdot/serbaneka,positif,6,8.166666666666666
5,suka mudah sibuk periksa dokter,anekdot/serbaneka,positif,5,9.4
5,dokter ramah bantu terima kasih,pelayanan,positif,4,7.6
5,bagus bantu,anekdot/serbaneka,positif,2,8.5
5,bagus kondisi pandemi obat rumah,anekdot/serbaneka,positif,5,8.2
5,bantu cari solusi sehat terima kasih,anekdot/serbaneka,positif,5,8.5
5,aplikasi bantu sulit antre beli obat,sistem,positif,6,7.666666666666668
5,cepat responsif solusi,anekdot/serbaneka,positif,3,8.666666666666666
5,bantu upload resep tingal tunggu obat antre apotek,anekdot/serbaneka,positif,8,8.0
4,bagus opsi saran driver gojek,anekdot/serbaneka,negatif,5,7.0
5,rekomen bantu terima kasih bagus,anekdot/serbaneka,positif,4,7.8
5,bagus rekomendasi konsultasi pergi rumah sakit,anekdot/serbaneka,positif,6,8.833333333333334
5,andal,anekdot/serbaneka,positif,1,12.0
4,aplikasi pelan macet tolong server baik terima kasih,sistem,negatif,7,7.875
3,tolong alas pesan batal batal,anekdot/serbaneka,negatif,5,8.8
5,mudah cepat,anekdot/serbaneka,positif,2,7.0
5,bantu aplikasi terima kasih dokter,anekdot/serbaneka,positif,4,8.2
5,bagus bicara ahli diagnosis,pelayanan,positif,4,8.75
5,bantu aplikasi kondisi pandemi covid,anekdot/serbaneka,positif,5,9.0
5,bantu beli obat darurat terima kasih gojek,anekdot/serbaneka,positif,6,7.2857142857142865
5,bantu darurat konsultasi obat rumah biaya jangkau,anekdot/serbaneka,positif,7,9.0
5,bagus bantu isoman,anekdot/serbaneka,positif,3,8.333333333333334
5,bagus bantu,anekdot/serbaneka,positif,2,8.5
5,dokter ramah,pelayanan,positif,2,7.5
5,puas layan baik keluarga,pelayanan,positif,4,8.25
4,kadang barang kosong,anekdot/serbaneka,negatif,3,8.0
5,solusi pandemi,anekdot/serbaneka,positif,2,8.5
5,respon dokter cepat padat jelas puas layan,pelayanan,positif,8,8.375
5,dokter responsif bagus dokter galak,pelayanan,negatif,5,8.2
5,bantu,anekdot/serbaneka,positif,1,10.0
5,sederhana sulit,anekdot/serbaneka,positif,2,9.0
5,bantu rumah sakit pandemi suka,anekdot/serbaneka,positif,4,8.0
5,baik care,anekdot/serbaneka,positif,2,6.0
1,instal mingu,sistem,negatif,2,7.5
5,konsultasi dokter ramah kirim obat cepat terima kasih,pelayanan,positif,7,8.125
5,surat terang sakit dokter,anekdot/serbaneka,positif,4,8.5
5,doker ramah ramah chat jam pagi layan baik,pelayanan,positif,8,6.75
5,cepat respon dokter dita kondisi arah resep obat,pelayanan,positif,8,7.375
5,bantu,anekdot/serbaneka,positif,1,10.0
5,dokter bagus jelek wilayah obat luas,pelayanan,negatif,7,8.285714285714286
5,praktis bantu rumah kantor,anekdot/serbaneka,positif,5,8.4
5,bantu,anekdot/serbaneka,positif,1,10.0
5,puas mudah konsultasi dokter,anekdot/serbaneka,positif,4,8.25
5,respon cepat,anekdot/serbaneka,positif,2,7.5
