rating,review,aspect_category,polarity,word_count,avg_word
5,bantu pandemi rumah beli obat anak sakit suruh terima kasih aplikasi bantu,anekdot/serbaneka,positif,11,7.583333333333332
5,bantu konsultasi sehat,pelayanan,positif,3,11.0
4,pakai aplikasi binggung konsultasi ramah terimakasih,pelayanan,positif,6,9.833333333333334
5,senang aplikasi mudah sehat konsultasi daring kondisi pandemi,pelayanan,positif,8,9.5
5,pertanyan sehat konsultasi dokter dokter ramah ramah jawabanya,pelayanan,positif,8,9.375
5,anjur kasih obat saran guna,pelayanan,positif,5,7.6
5,terimakasih mas amirul cepat merespon surat bagus kerja man sulit aktif lokasi login tolong bantu senoari,sistem,negatif,16,8.4375
5,bagus cepat kilat jelas detail,anekdot/serbaneka,positif,5,8.6
5,ramah ramah bagus selaumemberikan jelas butuh,pelayanan,positif,6,10.0
5,bantu kondisi covid,anekdot/serbaneka,positif,3,8.666666666666666
4,maf rapid antigen mayor metode bayar pakai anjung tunai mandiri bri terima kasih,anekdot/serbaneka,positif,10,7.615384615384616
5,dokter ramah jelas akurat,pelayanan,positif,4,8.75
5,terimakasih dokter moga manfaat,anekdot/serbaneka,positif,4,10.25
5,aplikasi bagus murah terima kasih,harga,positif,4,7.4
5,bantu manfaat pandemi obat anjur cepat sembuh sesuai sakit sasar terima kasih,pelayanan,positif,12,9.333333333333334
5,bagus konsultasi jam nol puluh obat langsung jam sebelas aplikasi bantu moga obat cocok,pelayanan,positif,14,7.7857142857142865
5,dokter,pelayanan,positif,1,8.0
1,bayar ovo dana,anekdot/serbaneka,positif,3,7.666666666666668
5,bagus kasih informasi tarik,pelayanan,positif,4,8.5
5,mantap murah konsultasi dokter bayar gopay,harga,positif,6,8.166666666666666
5,bantu alam,pelayanan,positif,2,11.0
5,tangan suka panik self diagnose langsung ahli teman,pelayanan,positif,8,8.75
5,mesan kirim obat cepat bantu adan desak ayah obat jantung cepat jam terima kasih,pelayanan,positif,14,8.142857142857142
5,aplikasi bagus bantu,anekdot/serbaneka,positif,3,9.0
5,aplikasi bagus dokter respon cepat,pelayanan,positif,5,8.0
5,layan hasil cepat terima customer,pelayanan,positif,5,9.0
5,chat dokter bantu,pelayanan,positif,3,8.0
5,praktis bantu terima kasih,anekdot/serbaneka,positif,3,8.0
3,w kirim mata m yun ukm j mi,anekdot/serbaneka,positif,8,4.5
5,puas cepat tangap,anekdot/serbaneka,positif,3,7.0
4,bayar gratis obat batuk pilek baik jual warung paham bedan obat lumayan lihat dokter cantik alam lulus bintang,pelayanan,negatif,18,8.222222222222221
5,terima kasih dokter uji asiah m sc dokter ramah jelas senang konsultasi bu dokter,pelayanan,positif,13,7.071428571428571
5,sedang apa antri klinik rumah sakit dokter lebih baik tingal klik konsultasi keluh tungu obat beres keren terima kasih kasih,pelayanan,positif,17,7.25
2,bintang pilih bayar batas evaluasi pilih bayar linkaja transfer rekening virtual,sistem,negatif,11,9.909090909090908
3,paket pertangung terimakasih dana ganti proses,pelayanan,negatif,6,9.166666666666666
2,bintang coba masuk langsung sinyal telepon genggam dukung,sistem,negatif,7,8.375
5,bagus konsultasi langsung dokter spesialis moga sukses,pelayanan,positif,7,9.142857142857142
5,kali konsultasi muas lumayan ramah,pelayanan,positif,5,9.0
5,tolong user friendly,sistem,positif,3,8.666666666666666
5,bantu kondisi dtng rumah sakit pasien aman sehat t jaga terima kasih tahan respon cepat dokter,pelayanan,positif,16,7.5
1,konsultasi pakai bayar kaya lebih baik langsung rumah sakit langsung kasih obat buka bantu inimah,pelayanan,negatif,13,7.466666666666668
5,bantu darurat butuh obat malam hari chat dokter spesialis obat cepat terima kasih gosend,pelayanan,positif,13,8.071428571428571
1,kode voucher bilang invalid,anekdot/serbaneka,positif,4,8.0
5,proses mudah cepat mesan obat,pelayanan,positif,5,7.8
5,terima kasih mudah konsultasi dokter moga sakit sembuh amin,pelayanan,positif,8,7.666666666666668
5,bantu sakit mag kosan jalan apotek pesan beli gojek puji tuhan langsung minum obat sembuh untung,pelayanan,positif,16,7.4375
5,bagus manfaat atas,anekdot/serbaneka,positif,3,9.333333333333334
5,praktis dokter layan ramah bagus,pelayanan,positif,5,8.4
5,praktis puas terima kasih,pelayanan,positif,4,7.5
5,bantu pandemi hamil puas respon ramah dokter dokter baik,anekdot/serbaneka,positif,9,8.0
5,terima kasih tidak apotek pesan obat rutin suami moga smakin bagus terima kasih,pelayanan,positif,11,7.153846153846153
5,bantu konsultasi dokter antre beli obat mudah langsung antar rumah,pelayanan,positif,10,8.7
5,dokter tangap cepat respon,pelayanan,positif,4,7.75
2,call servis dokter telepon tawar prodak unlimited bulan puluh sembilan nol sistem auto debit fasilitas bebas chat dokter fitur aplikasi ubah tarif gratis ulas lengkap,sistem,negatif,25,8.28
5,dokter balas cepat ramah,pelayanan,positif,4,7.25
3,barusan telepon atas nama email pribadi data nmor rekening anjung tunai mandiri bner mohon informasi bner bong data anjung tunai mandiri bawa pihak ulas lengkap,anekdot/serbaneka,negatif,21,7.84
5,binggung biaya tangan biaya ongkos kirim tidak tahu biaya tangan ongkos kirim tertawa jatoh murah tengkyu,harga,positif,13,7.75
1,respon customer service lambat keluh,pelayanan,negatif,4,8.4
3,pesan obat susah cari driver pesan ofline langsung apotek kasih lihat resep,pelayanan,negatif,12,7.583333333333332
5,bagus konsultasi dokter bagus,pelayanan,positif,4,8.5
2,maaf download aplikasi gejala sakit alami kena biaya bulan,anekdot/serbaneka,negatif,9,8.11111111111111
5,bagus bantu konsultasi sakit obat terima,pelayanan,positif,6,8.833333333333334
5,bagus aplikasi bantu,anekdot/serbaneka,positif,3,9.0
5,terima kasih serba cepat,anekdot/serbaneka,positif,4,7.25
5,pagi pagi konsultasi bu dokter cantik diagnosis resep jangkau bahasa ramah terima kasih dokter,pelayanan,positif,14,8.0
5,map sebelumnyah mingu hidung cium bau coba,anekdot/serbaneka,positif,7,7.571428571428571
5,rekomendasi didownload sulit cari beli obat butuh,pelayanan,positif,7,10.285714285714286
5,bantu terima kasih,anekdot/serbaneka,positif,3,8.333333333333334
5,mag kambuh berat dokter untung selesai konsultasi daring resep langsung order lewar gojek terima kasih,pelayanan,positif,14,7.866666666666666
5,bagus cepat kirim moga obat manjur cepat khasiat cepat kirim sukses,pelayanan,positif,11,8.727272727272727
5,layan obat sembuh,pelayanan,positif,3,12.0
5,balita usia puluh beberap telinga anak belah kanan cair bau anak kdang pukul ting telapak tangan kasih obat terima kasih,anekdot/serbaneka,positif,20,7.55
5,terima kasih aplikasi malam sakit pingang salah rekan dokter nama fen bantu sakit,pelayanan,positif,13,7.769230769230768
5,buatin dokter chat gratis donk,anekdot/serbaneka,positif,5,7.2
5,pandemi bantu klik hubung konsultasi obat langsung antar,anekdot/serbaneka,positif,8,9.125
4,suda bayar chat bayar hasil chat dokter sibuk,pelayanan,negatif,8,8.375
5,sekian kali konsultasi dokter dokter kali konsultasi nency binggung mingu dokter dokter spesialis libur praktik terima kasih dokter,pelayanan,positif,18,8.444444444444445
5,bantu obat langsung antar gopay saldo great,pelayanan,positif,7,8.0
5,instal aplikasi wlopun tertawa bagus lengkap mudah instal coba konsultasi gizi ah keren dokter asik terima kasih aditya mulyantari,pelayanan,positif,19,7.894736842105262
1,pesan obat status kirim terima obat ditlp customer service urus boro boro selesai aplikasi bagus layan buruk,pelayanan,negatif,16,8.117647058823529
3,hai cari swab antigen rsatau klinik dekat reading crash mohon bantu,sistem,negatif,11,7.636363636363638
5,bantu terima kasih,anekdot/serbaneka,positif,2,7.666666666666668
5,aplikasi bagus dokter di dalam bertangung bangat moga aplikasi kembang masa,pelayanan,positif,10,8.363636363636363
5,bagus dokter rekomendasi,pelayanan,positif,3,11.0
3,baik verifikasi kode otp bayar gopay ulang ulang sukses terima kasih,sistem,negatif,11,8.818181818181818
5,bantu pandemi konsultasi dokter obat kirim langsung apotek bayar cashles,pelayanan,positif,10,8.8
5,mudah repot repot antre antre rumah sakit klinik klik konsultasi kasih resep obat thanks moga dokter sukses amin,pelayanan,positif,17,7.277777777777778
5,bantu cepat praktis muas,anekdot/serbaneka,positif,4,9.25
5,log out verifikasi kode kirim sms error,sistem,negatif,7,7.0
5,era pandemi dokter konsultasi daring bantu terima kasih,pelayanan,positif,8,8.375
5,layan sopan lokasi mudah area luas mudah vaksin jalan proses m bravo,pelayanan,positif,12,7.916666666666668
5,bantu aman selagi pandemi malas antre jelas muas,anekdot/serbaneka,positif,8,8.75
5,bantu aplikasi dokter,pelayanan,positif,3,9.333333333333334
4,konsultasi dokter cepat direspon pesan obat status bayar batal ih sebel,pelayanan,negatif,11,8.454545454545455
5,bagus suka aplikasi,anekdot/serbaneka,positif,3,7.666666666666668
4,bayar dokter chat terima kasih kembali dana,pelayanan,negatif,5,8.142857142857142
5,bagus layan cepat,pelayanan,positif,3,8.333333333333334
5,bantu pandemi dokter sabar keluh pasien,pelayanan,positif,6,8.5
5,konsultasi dokter mudah tenang panik tolong sakit,pelayanan,positif,7,9.571428571428571
5,bagus bnget layan,pelayanan,positif,3,8.333333333333334
4,selamat siang dokter barusan telepon mengatasnamakan customer service dokter claim dana jt data lengkap email nomor rekening bank aneh email nama nomor rek un ulas lengkap,anekdot/serbaneka,negatif,25,7.615384615384616
5,kasih bonus kaki beli obat pakai,pelayanan,positif,6,6.5
5,bagus cepat respon dokter pertanyan bantu terima kasih,pelayanan,positif,7,8.0
5,terimakasih aplikasi bantu,anekdot/serbaneka,positif,3,11.0
5,cepat tangap ribet,sistem,positif,3,7.333333333333332
5,baik konsultasi baik,pelayanan,positif,3,10.0
5,malam malam sakit kontak langsung konsul obat kirim bantu info teman teman,pelayanan,positif,12,7.833333333333332
1,aplikasi orang kelas tibang obat bayar sunguh miris negeri ktika orang pintar anugerah bantu ihklas akan uwang kuasa tuhan,anekdot/serbaneka,negatif,19,7.736842105263157
5,bantu fasilitas pendaftara vaksinasi covid lanjut usia apotek butuh obat malas rumah,pelayanan,positif,11,8.5
5,mantap kemarin putus koneksi chat dokter ulas bintang lansung telpon kembali uang mantap,pelayanan,positif,13,8.538461538461537
5,bantu resep dokter obat kirim daring terima kasih,pelayanan,positif,8,7.875
5,bagus pandemi bantu terima kasih sukses,pelayanan,positif,6,8.166666666666666
5,bantu respon cepat terima kasih,pelayanan,positif,4,7.6
5,sngt terbntu skli aplikasi maju,anekdot/serbaneka,positif,5,7.4
4,kak alamat map cantum alamat manual kak,anekdot/serbaneka,positif,7,7.571428571428571
1,aplikasi tiga apotek toko online sedia barang kondisi edisi th beli langsung apotek gojek kasih obat edisi enam,pelayanan,negatif,17,7.222222222222222
5,respon dokter cepat,pelayanan,positif,3,7.666666666666668
5,bagus antre rumah sakit,pelayanan,positif,4,7.0
5,profesional cepat tangap,anekdot/serbaneka,positif,3,9.333333333333334
5,bantu mudah,sistem,positif,2,8.5
5,aplikasi bantu vet dokter suci dokter hewan ramah konsultasi dokter suci,pelayanan,positif,11,7.909090909090909
5,kali bantu terima kasih,anekdot/serbaneka,positif,3,7.25
5,thanks bantu mendapt resep pergi dokter,pelayanan,positif,6,8.166666666666666
5,alam aplikasi bagus moga manfaat bantu sembuh,pelayanan,positif,7,10.428571428571429
5,mudah konsultasi dokter,pelayanan,positif,3,9.0
1,nomor telepon genggam muncul otentikasi nomor telepon genggam tolong tim it back end baik terima kasih,sistem,negatif,13,7.4375
5,tolong aplikasi darurat anak anak ditingal rumah terima kasih,pelayanan,positif,9,8.11111111111111
5,aplikasi pintar bantu masa pandemi antre apotek apotek antre kasir apotek tingal pakai gopay terima kasih,pelayanan,positif,16,8.0625
1,sistem bayar pakai gopay kasih bayar laku indomaretatau alfamaret,sistem,negatif,9,9.777777777777779
5,terima kasih mudah obat klinik masa pandemi,pelayanan,positif,6,8.571428571428571
4,bantu benar kirim ongkos mahal kurir reguler tarif puluh ribu kena ribu,pelayanan,negatif,12,8.0
1,uang habis puluh ribu konsultasi resep dicuekin sam dokter posisi sakit,pelayanan,negatif,11,7.545454545454546
5,mudah konsultasi janji dokter lingkung tingal,pelayanan,negatif,6,10.0
2,kali beli obat kali disertaka nota beli,pelayanan,negatif,7,7.428571428571429
3,metode bayar menyulitakan kenpa tertawa go pay isi saldo pakai debit atas up rekening bank dam sejis pdahal hapy hewan dsni,pelayanan,negatif,21,7.2857142857142865
5,dokter ramah,pelayanan,positif,2,7.5
5,baik turut andal diri gasuka belanja apotek zaman pandemi aman beli daring,pelayanan,positif,12,8.166666666666666
5,dokter bagus respon cepat,pelayanan,positif,4,7.5
5,terima kasih khusus wid patria s sabar ramah dengar konsultasi pasien,pelayanan,positif,10,8.0
3,tidak bisa sambung gopay,pelayanan,negatif,3,7.25
5,instal kak sambung gopay tulis nomor daftar nomor gopay verifikasi edit bintang terima kasih kak,sistem,negatif,14,7.866666666666666
3,konsulatau chat doctor kena tarif tarif ratus,pelayanan,negatif,7,8.285714285714286
5,bagus layan cepat dokter ramah harga obat jangkau,pelayanan,positif,8,7.75
5,bantu musim pandemi,anekdot/serbaneka,positif,3,8.666666666666666
5,bagus bagus konsultasi hamil istri moga berkah sehat amin,pelayanan,positif,9,8.11111111111111
5,aplikasi bantu,anekdot/serbaneka,positif,2,10.0
5,bantu moga resep obat khasiat sembuh anak terimaksih,pelayanan,positif,8,9.125
1,slow respon admin uang cepat keluh kendala lambat parah,pelayanan,negatif,9,7.4444444444444455
1,harga bagus sayang overload slow respon telpon customer service susah masuk hasil rapid antigen jam jam,pelayanan,negatif,15,7.5
5,bagus layan ramah,pelayanan,positif,3,8.333333333333334
1,respon costumer servies lambat lambat solusi masalah aplikasi halodok singkron,pelayanan,negatif,10,9.2
4,konsultasi bayar pakai gopay gagal konsultasi menu direfund konsultasi,pelayanan,negatif,9,8.888888888888891
5,aplikasi keren bantu,anekdot/serbaneka,positif,3,9.0
5,auntik vaksin mandiri sus lanjut usia umur aplikasi,anekdot/serbaneka,positif,7,7.5
5,suka pakai aplikasi konsultasi murah rumah sakit,pelayanan,positif,7,8.0
5,konsultasi beli obat mudah aplikasi report konsultasi beli obat tungu rumah,pelayanan,positif,11,7.909090909090909
5,aplikasi bantu,anekdot/serbaneka,positif,2,10.0
5,layan bagus puas,pelayanan,positif,3,8.0
5,bagus mudahin cek toko daerah,pelayanan,negatif,5,7.0
5,kondisi sulit rumah bantu terima kasih barakalah,pelayanan,positif,6,8.142857142857142
5,ok mudah bantu,pelayanan,positif,3,8.666666666666666
5,bagus bantu terima kasih mudah mudah kembang,pelayanan,positif,7,8.571428571428571
5,layan dokter cepat respon komunikasi terima terima kasih,pelayanan,positif,8,8.375
5,bantu pandemi,pelayanan,positif,2,9.5
5,pesan obat cepat bantu tiap kondisi,pelayanan,positif,6,8.166666666666666
2,dokter lambat postif hamil mohon tunjuk dokter,pelayanan,positif,7,8.428571428571429
4,aplikasi mudah dn bantu moga responsif layan konsultasi terima kasih,pelayanan,positif,9,8.5
1,apotek toko beli barang harga puluh nol beli enam puluh nol ajar,harga,negatif,12,6.416666666666668
5,dokter ramah komunikatif,pelayanan,positif,3,9.333333333333334
5,terima kasih dokter resep,anekdot/serbaneka,positif,4,7.5
5,bagus musim anak sakit mudah nanganin terima kasih,pelayanan,positif,7,7.125
5,bantu mobile masa pandemi ke depan moga pilih apotek,pelayanan,positif,8,7.4444444444444455
5,aplikasi freze telepon genggam masuk tampil aplikasi redmi note delapan mohon bantu,sistem,negatif,11,8.166666666666666
1,bayar iklan gratis,harga,negatif,3,7.333333333333332
3,kak masuk kalender hamil menu,sistem,negatif,5,7.8
4,proses apotek,pelayanan,negatif,2,8.0
5,bantu tolong mahal mahal konsultasi pasien butuh bantu konsultasi,harga,negatif,9,8.888888888888891
5,asli bagus jam malam cari obat pilek anak langsung pakai gojek,pelayanan,positif,11,7.0
5,suka aplikasi bantu,sistem,positif,3,8.666666666666666
5,mudah konsultasi dokter beli obat mudah aplikasi bagus,sistem,positif,8,9.5
5,gatal bintik kmudian nanah selangkang paha tunjuk,anekdot/serbaneka,positif,7,8.714285714285714
4,penguna kali kali bagus terima kasih nilai ubah bagus layan,pelayanan,negatif,9,7.9
5,bagus dapetin obat repot apotek terima kasih konsultasi dokter lancar cepat,anekdot/serbaneka,positif,10,7.727272727272727
5,mudah informasi lengkap,anekdot/serbaneka,positif,3,9.0
5,atas bantu terima kasih,pelayanan,positif,3,8.0
3,akun sambung gopay saldo gopay isi mohon baik,sistem,negatif,8,7.875
5,bagus referensi sehat,anekdot/serbaneka,positif,3,9.666666666666666
5,terima kasih dokter ramah,pelayanan,positif,3,7.0
5,respon dokter chat cepat balas konsultasi di mana mudah,pelayanan,positif,8,7.222222222222222
5,cepat tangan bagus,pelayanan,positif,3,8.666666666666666
4,he bayar debit bni suport paksa pakai mandiri,sistem,negatif,8,7.75
5,kali aplikasi cepat respon layan cepat sukses,pelayanan,positif,7,8.142857142857142
1,aplikasi rongsok cari obat driver gojek arah apotek tutup,sistem,negatif,9,8.222222222222221
4,konsultasi tht langsung direspon kasih resep bagus moga lekas sembuh,pelayanan,positif,10,8.1
5,dokter merespon cepat detail konsultasi,pelayanan,positif,5,9.0
5,dokter nyaman konsultasi moga baru,pelayanan,positif,5,9.2
5,bagus mantap susah obat kali aplikasi,pelayanan,positif,6,7.833333333333332
5,aplikasi bagus bantu beli obat muter muter cari apotek terima kasih,sistem,positif,11,7.454545454545454
5,bantu sehat tangan cepat mudah akses terima kasih,pelayanan,positif,7,8.125
5,bantu mudah mudah konsultasi sembuh,pelayanan,positif,5,8.8
1,aplikasi pelan nangapin,sistem,negatif,3,9.0
5,darurat bisadiandalkan,pelayanan,positif,2,12.5
3,lambat brpa menit langsung batal jadwal konsultasi uang kembali dana chat bot customer service payah ngrespon,sistem,negatif,14,8.4375
5,trimaksh halodok saran resep bagus tatap muka dokter,sistem,positif,8,8.0
5,bantu konsultasi obat langsung terima terima kasih dokter,pelayanan,positif,7,8.625
5,bagus dokter kali pakai kaget langsung beli obat pakai gojek keren bantu,pelayanan,positif,12,7.333333333333332
3,bagus layan customer service respon cepat tolong aplikasi pelan tertawa dokter asuransi teruk,anekdot/serbaneka,negatif,12,8.538461538461537
4,manfaat sehat,pelayanan,positif,2,11.5
5,mudah beli obat,anekdot/serbaneka,positif,3,9.0
5,bantu konsultasi dokter layan ramah bantu solusi,pelayanan,positif,7,9.428571428571429
5,mudah cepat informasi,anekdot/serbaneka,positif,3,9.333333333333334
5,bagus konsultasi dokter cepat respon ramah terima kasih,sistem,positif,8,8.0
5,mantap bantu umpama rumah sakit puskesmas,anekdot/serbaneka,positif,6,8.833333333333334
5,puas layan terima kasih bantu,pelayanan,positif,4,8.0
5,kali aplikasi konsultasi anga mintarsa terima kasih dokter,sistem,positif,7,8.125
5,aplikasi bantu konsultasi sehat,sistem,positif,4,10.75
5,bantu solusi dokter percaya alam okeh,pelayanan,positif,6,9.333333333333334
5,bantu,anekdot/serbaneka,positif,1,10.0
5,jelas dokter,pelayanan,positif,2,10.0
5,aplikasi baik,sistem,positif,2,9.5
5,bantu cocok resep dokter terima kasih,pelayanan,positif,6,7.833333333333332
5,aplikasi bantu,sistem,positif,2,10.0
5,jelas detail gdn mudah keti,pelayanan,positif,5,8.2
5,manfaat orang,anekdot/serbaneka,positif,2,9.5
5,bismilah moga manfaat,anekdot/serbaneka,positif,3,10.0
5,cepat keluh pasien,pelayanan,positif,3,8.0
5,dokter komunikatif ramah sabar pertanyan saran cara seluruh oke terima kasih dokter,pelayanan,positif,10,8.166666666666666
5,bantu era pandemi moga tingkat layan,pelayanan,positif,6,9.166666666666666
5,dokter cepat obat kasi obat baik langanan,pelayanan,positif,7,7.428571428571429
1,parah konsultasi bayar indonesia merdeka mapia kaya,harga,negatif,7,8.428571428571429
5,terima kasih bantu,pelayanan,positif,2,7.666666666666668
1,mesan bisax notif salah coba,sistem,negatif,5,7.6
5,bagus moga,sistem,positif,2,7.5
4,akses akun nomor telepon hilang mohon bantuanya,sistem,negatif,7,8.428571428571429
5,bantu rumah sakit bagus sembuh sakit,anekdot/serbaneka,positif,6,8.0
5,ribet apotek pakai puas rumah,anekdot/serbaneka,positif,5,7.0
4,arah beli obat apotek dekat rumah pasien terima kasih,anekdot/serbaneka,positif,9,8.222222222222221
5,aplikasi bantu pandemi manfat saskit gejala ringan,anekdot/serbaneka,positif,7,8.714285714285714
1,tolong filter dasar wilayah praktik cek,anekdot/serbaneka,negatif,6,8.666666666666666
5,kali pakai lumayan tenang konsultasi dokter,anekdot/serbaneka,positif,6,8.333333333333334
5,keren pakai asuransi,pelayanan,positif,3,8.0
5,bantu pandemi rumah konsultasi,anekdot/serbaneka,positif,4,9.5
5,dock rutin periksa tangal tentu sesuai hamil bulan mohon bijak dockter,anekdot/serbaneka,positif,11,8.727272727272727
5,kali konsultasi suka,pelayanan,positif,3,8.0
5,emas cepat kirim cepat pepet malam malam butuh obat kalah cepat terima kasih,anekdot/serbaneka,positif,12,7.769230769230768
5,manfaat efisien tenaga biaya thanks,anekdot/serbaneka,positif,5,8.8
5,dokter ramah solusi sesuai kondisi konsultasi,anekdot/serbaneka,positif,6,8.666666666666666
5,bantu pandemi chat dokter cepat direspon profesional,anekdot/serbaneka,positif,7,9.0
5,bagus bantu,anekdot/serbaneka,positif,2,8.5
5,bantu cepat kondisi desak pasien datangke rumah sakit,anekdot/serbaneka,positif,7,8.25
5,bantu kondisi dadak desak terima kasih moga sukses,anekdot/serbaneka,positif,7,8.5
4,bagus konsultasi asa ngobrol langsung dokter,sistem,positif,6,9.0
5,aplikasi bantu,sistem,positif,2,10.0
5,takut rumahsakit di sini dokter bagus bagus macihalodoc,sistem,positif,7,7.75
5,terima kasih konsultasi dokter dokter ramah cepat balas chat,anekdot/serbaneka,positif,8,7.5555555555555545
5,bantu nali sakit kucing konsultasi dokter hewan,anekdot/serbaneka,positif,7,9.428571428571429
5,bantu sakit,anekdot/serbaneka,positif,2,8.5
5,aplikasi hidup butuh obat tingal mesan,sistem,positif,6,8.833333333333334
5,dokter pertanyan bantu rawat suami terima kasih,anekdot/serbaneka,positif,6,8.285714285714286
4,bagus bantu susah cari obat aplikasi cepat lengkap,anekdot/serbaneka,positif,8,7.75
5,bantu masa pandemi kurang kontak langsung dokter,anekdot/serbaneka,positif,7,9.285714285714286
4,dokter layan gratis respon cepat kaih bintang kali coba konsultasi,anekdot/serbaneka,positif,10,8.3
5,bagus terima kasih layan cepat bantu,anekdot/serbaneka,positif,6,8.0
5,bagus jelas dokter detail pakai gambar tubuh cepat gampang,anekdot/serbaneka,positif,9,8.11111111111111
5,aplikasi bantu sayang bayar pakai ovo,sistem,negatif,6,7.833333333333332
4,bagus manfaat respon cepat tangap bantu,anekdot/serbaneka,positif,6,8.666666666666666
5,binggung ke mana aplikasi bantu terima kasih yah,sistem,positif,6,7.0
5,tolong moga bantu masyarakat mudah,anekdot/serbaneka,positif,5,10.2
5,bantu covid sembilan belas rumah,anekdot/serbaneka,positif,5,8.2
5,bantu terima kasih,anekdot/serbaneka,positif,2,7.666666666666668
5,bagus aplikasi bantu layan cepat bagus,sistem,positif,6,8.666666666666666
4,tolong fitur gratis chat asuransi spesialis dokter tertawa dokter,sistem,negatif,9,8.333333333333334
1,tulis hubung dokter saldo potong chat ngimong ma dokter aplikasi ek,sistem,negatif,11,7.909090909090909
5,konsultasi cepat,anekdot/serbaneka,positif,2,9.5
5,terima kasih bantu,anekdot/serbaneka,positif,3,8.333333333333334
1,respon,anekdot/serbaneka,negatif,1,8.0
5,dokter ramah lansung point jelas sakit tahan,pelayanan,positif,7,9.428571428571429
5,sunguh manfaat pandemi milik anak sakit malam,anekdot/serbaneka,positif,7,8.428571428571429
5,terima kasih aplikasi bantu konsultasi sehat,anekdot/serbaneka,positif,5,9.333333333333334
5,detail bantu dokter kasih resep obat,anekdot/serbaneka,positif,6,8.166666666666666
5,malam dokter sabar layan konsultasi keren charles,anekdot/serbaneka,positif,7,8.571428571428571
4,ambil obat rumah kasihan gojek,anekdot/serbaneka,negatif,5,7.8
5,bantu biaya konsultasi plus obat terjamgkau terima kasih,anekdot/serbaneka,positif,7,8.25
5,ulas dokter obat rekomendasi bagus terima kasih dokter,anekdot/serbaneka,positif,7,8.5
5,bantu aplikasi berhubunham demgam dokter pandemi imi,anekdot/serbaneka,positif,7,9.0
1,kasih bintang mesan bayar status batal uang lari ke mana uang kasih bintang transaksi enam puluh sembilan qloenam enam batal,sistem,negatif,19,7.85
5,bantu adan pandemi rumah,anekdot/serbaneka,positif,4,8.5
5,senang konsultasi dokter bagus tenang,anekdot/serbaneka,positif,5,8.6
5,aplikasi bagus,sistem,positif,2,8.5
5,bantu informasi sehat butuh,anekdot/serbaneka,positif,4,10.5
5,puas bantu terimakasi aplikasi halodic dokter tugas,anekdot/serbaneka,positif,7,9.285714285714286
2,susah hubung gopay pin bilang salah,anekdot/serbaneka,negatif,6,7.833333333333332
5,terima kasih aplikasi bantu pandemi,anekdot/serbaneka,positif,5,8.8
5,pesan kali bagus lancar cepwt bamget,sistem,positif,6,7.166666666666668
3,tolong sertifikat vaksin kemarin vaksin makan keluar tolong usut jelek tolong difolow up kendala terima kasih,sistem,positif,15,8.125
5,terimakasih bantu,anekdot/serbaneka,positif,2,11.5
5,cepat tangan terima kasih ksih bantu kondisi desak,anekdot/serbaneka,positif,7,8.375
5,bantu adan pandemi covid bagus,anekdot/serbaneka,positif,5,8.2
5,bantu konsultas moga cocok obat amin,anekdot/serbaneka,positif,6,8.0
5,manfaat konsultasi sehat cepat,sistem,positif,4,10.5
3,kakak tlong cepat proses tes pacar kmaren nunggu ac gmna mna butuh cpet,anekdot/serbaneka,negatif,13,6.769230769230768
5,dokter tolong area luas daerah jawa timur khusus blitar,anekdot/serbaneka,negatif,9,7.5555555555555545
4,jelas,anekdot/serbaneka,positif,1,12.0
5,bantu situasi pandemi repot repot rumah,anekdot/serbaneka,positif,6,8.166666666666666
5,suka mudah terbilanh sibuk periksa dokter,anekdot/serbaneka,positif,6,9.666666666666666
5,dokter ramah bantu terima kasih,pelayanan,positif,4,7.6
5,bagus bantu,anekdot/serbaneka,positif,2,8.5
5,bagus kondisi pandemi obat rumah,anekdot/serbaneka,positif,5,8.2
5,bantu cari solusi sehat terima kasih,anekdot/serbaneka,positif,5,8.5
5,aplikasi bantu ribet antre beli obat,sistem,positif,6,7.666666666666668
5,cepat direspon solusi,anekdot/serbaneka,positif,3,8.333333333333334
5,bantu upload resep tingal tungu obat antre apotek,anekdot/serbaneka,positif,8,7.625
4,bagus opsi saran driver gojek,anekdot/serbaneka,negatif,5,7.0
5,recomend bantu terima kasih,anekdot/serbaneka,positif,3,8.25
5,bagus rekomendasi konsultasi pergi rumah sakit,anekdot/serbaneka,positif,6,8.833333333333334
5,andal,anekdot/serbaneka,positif,1,12.0
4,aplikasi pelan macet tolong server baik terima kasih,sistem,negatif,7,7.875
3,tolong alas pesan batal batal,anekdot/serbaneka,negatif,5,8.8
5,mudah cepat,anekdot/serbaneka,positif,2,7.0
5,bantu aplikasi terima kasih dokter,anekdot/serbaneka,positif,4,8.2
5,bagus bicara ahli self diagnosis,pelayanan,positif,5,8.2
5,bantu aplikasi kondisi pandemi covid sembilan belas,anekdot/serbaneka,positif,7,8.857142857142858
5,bantu beli obat darurat terima kasih gojek,anekdot/serbaneka,positif,6,7.2857142857142865
5,bantu darurat konsultasi obat rumah biaya jangkau,anekdot/serbaneka,positif,7,9.0
5,bagus bantu isoman,anekdot/serbaneka,positif,3,8.333333333333334
5,bagus bantu,anekdot/serbaneka,positif,2,8.5
5,dokter ramah,pelayanan,positif,2,7.5
5,puas layan keluarga,pelayanan,positif,3,9.0
4,kadang barang kosong,anekdot/serbaneka,negatif,3,8.0
5,solusi pandemi,anekdot/serbaneka,positif,2,8.5
