review,sentiment
'membantu' 'lanjut usia' 'biaya' 'kesehatan' 'terbatas',1
'sat' 'konsultasi' 'dokter' 'tertawa' 'line' 'memudahkan' 'pilihan' 'dokter' 'range' 'biaya' 'disesuaikan' 'terima' 'kasih' 'halo' 'doc',1
'aplikasi' 'membantu' 'kalangan' 'luas' 'terbatas' 'khusus' 'milenial' 'konsultasi' 'tipis' 'tipis' 'saran' 'muculkan' 'saldo' 'profile' 'pemilik' 'akun' 'permudah' 'mengisi' 'saldo' 'berbagi' 'bank' 'aplikasi' 'bayar' 'bayar',1
'membantu' 'sat' 'pandemi',1
'bermanfat' 'orang' 'membutuhkan' 'bantuan' 'cepat',1
'cangih' 'langsung' 'konsultasi' 'dokter' 'ahli' 'rumah' 'sakit' 'respon' 'cepat' 'dokter' 'membantu' 'membutuhkan' 'pelayanan' 'kesehatan',1
'kali' 'janji' 'ravid' 'tutup',0
'aplikasi' 'ambil' 'antrian' 'daring' 'iya' 'aplikasi' 'terintegras' 'dita' 'hasil' 'cek' 'upayakan' 'laporan' 'laporan' 'laporan' 'laporan' 'sehat' 'ribet' 'halodoc' 'expetasi' 'sebenar' 'tujuan' 'utama' 'halodoc' 'boh' 'iya' 'fair' 'slogan' 'customer' 'klinik' 'bolak' 'na' 'hasil' 'test' 'sedang apa' 'pakai' 'daring',0
'semenjak' 'halodoc' 'terbantu' 'konsultasi' 'beli' 'obat' 'rumah' 'antre' 'rumah' 'sakit' 'apotek' 'enak' 'diskon' 'sesi' 'konsultasi' 'dokter' 'makasi' 'iya' 'halodoc' 'memudahkan' 'hidup' 'semoga' 'promo' 'sukses' 'halodoc',1
'mengalami' 'kekesalan' 'mendaftar' 'vaksinasi' 'lanjut usia' 'berhubung' 'lanjut usia' 'janji' 'tangal' 'vaksinasi' 'semingu' 'dibatalkan',0
'aplikasi' 'jelek' 'aktivasi' 'loading' 'terusan' 'diklik',0
'puas' 'bagus' 'ulasan' 'cocok' 'ramah' 'cocok' 'obat',1
'terima' 'kasih' 'konsultasi' 'halodoc' 'membantu',1
'pelayanan' 'halo' 'doc' 'memudahkan' 'obat' 'keliling' 'apotek' 'lengkap' 'halodoc' 'solusi' 'terbaik' 'kelengkapan' 'obat' 'terima' 'kasih' 'halodoc',1
'membantu' 'pas' 'pesan' 'obat' 'darurat' 'butuh' 'enam' 'sedih' 'histori' 'perjalanan' 'paket' 'obat' 'kaya' 'menungu' 'update' 'terima kasih' 'tim' 'halodoc' 'cepat' 'merespon' 'kejelasan',1
'bermanfat' 'sat' 'anak' 'sakit' 'dimalam' 'rs' 'tertawa' 'chat' 'dokter' 'aplikasi' 'halodoc' 'beres' 'pandemic' 'bgini' 'terima kasih' 'bantuan' 'dokter' 'terima kasih' 'aplikasi' 'halodoc',1
'mantap' 'cepat' 'konsultasi' 'terima kasih' 'halodock',1
'halo' 'dokter' 'kamar' 'terpisahkan' 'dipakai' 'isolasi' 'mandiri' 'angota' 'keluarga' 'kena' 'covid' 'sembilan' 'belas' 'sembuh' 'kamar' 'disterilkan' 'dipakai' 'masuk' 'kamar',1
'diperbarui' 'aplikasi' 'dibuka',0
'aplikasi' 'bermanfat' 'pembelian' 'obat',1
'dokter' 'bagus' 'informasi' 'iya' 'menolong',1
'senang' 'berobat' 'konsultasi' 'doktet' 'shanti' 'tandayu' 'internist' 'ramah' 'bertele' 'obat' 'arahan' 'alhamdulilah' 'isk' 'membaik' 'terima' 'kasih' 'halodoc' 'bermanfat',1
'driver' 'gojek' 'kemarin' 'pesan' 'tuk' 'vaksin' 'covid' 'bawa' 'orang' 'lanjut usia' 'mendapatkn' 'vaksin' 'tnp' 'membawa' 'orang' 'lanjut usia',0
'aplikasi' 'membantu' 'di tengah' 'pandemi' 'covidsembilan' 'belas' 'rumah' 'tingal' 'memgunakan' 'aplikasi' 'terima kasih' 'halodoc' 'tingkatkan' 'kualitas' 'iya',1
'halodoc' 'janji' 'dokter' 'vaksin' 'manula' 'drive' 'thru' 'mudah' 'terima kasih' 'halodoc',1
'berpartisipasi' 'penangulangan' 'covid' 'sembilan' 'belas',1
'membantu' 'memuaskan' 'informasi' 'pelayanan',1
'kasih' 'bintang' 'kendala' 'pembayay' 'gopay' 'penyelesaian' 'tim' 'halodoc' 'cepat' 'membantu' 'terima kasih' 'tim' 'halodoc',1
'beruntung' 'pu' 'aplikasi' 'halodoc' 'antre' 'antre' 'rs' 'klinik' 'obat' 'obat' 'rekomendasikan' 'manjur',1
'vaksin' 'sertifikat' 'vaksin' 'iya' 'admin',0
'aplikasi' 'bagus' 'pelayanan' 'konsultasi' 'cepat' 'respon' 'apotek' 'cepat',1
'pemesanan' 'obat' 'fitur' 'chat' 'tolong' 'dialihkan' 'fitur' 'sms' 'butuh' 'pulsa' 'dialihkan' 'fitur' 'gojek' 'fitur' 'chat' 'aplikasi' 'halo' 'doc' 'konfirmasi' 'driver' 'pakai' 'pulsa',1
'waw' 'dokter' 'ramah' 'diskusi' 'enak' 'lancar' 'salut' 'ngak' 'sangka' 'bagus' 'ngak' 'jam' 'obat' 'ditangan',1
'asli' 'parah' 'aplikasi' 'niat' 'mempercepat' 'urusan' 'rapid' 'antigen' 'terkendala' 'aplikasi' 'sia' 'sia' 'berharap' 'berharap' 'berangkat' 'kerja' 'parah' 'dana' 'sekr' 'ng' 'dikembalikan' 'halodoc',0
'kali' 'mengunakan' 'aplikasi' 'halodoc' 'sat' 'konsultasi' 'dokter' 'bermanfat' 'sat' 'kondisi' 'keluhan' 'salah' 'diagnosis',1
'cepat' 'hemat' 'efesien' 'janji' 'vaksinasi' 'covidsembilan' 'belas' 'lanjut usia' 'aplikasi' 'membantu' 'tingal' 'janji' 'vaksinasi' 'sukses' 'amanah' 'halodoc',1
'terima' 'kasih' 'halo' 'doc' 'sat' 'pandemi' 'aman' 'kesini' 'konsultasi' 'dokter' 'senior' 'langanan' 'terima' 'kasih',1
'bagus' 'kadang' 'obat' 'tersedia' 'apotek' 'terdekat' 'pesan' 'daring' 'semoga' 'ke depan',1
'sumpah' 'chat' 'dokter' 'pakai' 'bayar' 'enga' 'aplikasi' 'membantu' 'orang' 'susah' 'konsultasi' 'bayar' 'kecuali' 'beli' 'obat' 'periksa' 'oke' 'chat' 'bayar' 'membantu' 'kali',0
'bermanfat' 'aplikasi' 'halodoc',1
'aplikasi' 'jalan' 'merespon' 'menyebalkan',0
'konsultasi' 'di sini' 'memuaskan' 'pergi' 'apotek' 'ucapkan' 'terima' 'kasi' 'aplikasi' 'halodoc' 'semoga' 'halodoc' 'manfat',1
'bagus' 'aplikasi' 'respon' 'dokter',1
'terima kasih' 'halodoc' 'ngebantu' 'disat' 'urgent' 'long' 'wekend' 'terima kasih' 'dokter' 'stand' 'beli' 'wekend' 'chat' 'asik' 'ramah' 'informasi' 'akurat',1
'informasi' 'mudah' 'terjawab',1
'aplikasi' 'berbayar' 'heheheheh' 'aplikasi' 'bagus' 'nyobain' 'diliat' 'download' 'sih' 'bagus' 'pas' 'download' 'berbayar' 'langsung' 'kecewa' 'sih' 'tolong' 'dikembangin' 'biar' 'aplikasi' 'berbayar' 'gratis' 'aplikasi' 'sblh' 'kasih' 'bintang' 'fitur' 'ta' 'dokter' 'gratis' 'kasih' 'bintang',0
'membantu' 'apan' 'ribet' 'bayar' 'ribet' 'aplikasi' 'berguna' 'sumpah' 'sih' 'ngehack' 'aplikasi' 'sumpah' 'janji' 'rapid' 'persulit',0
'berguna' 'efesien' 'memesan' 'obat' 'dimanapun' 'cari' 'apotek' 'menyediakan' 'obat' 'cinta' 'this' 'kembangkan',1
'membantu' 'pelayanan' 'ramah' 'bagus' 'dokter',1
'puas' 'dokter' 'dokter' 'ramah' 'ramah' 'diaknosa' 'obat' 'alhamdulilah' 'cocok' 'semoga' 'dokter' 'sehat' 'amin',1
'pengirim' 'ramah' 'sesuai' 's' 'o' 'p' 'pemesan' 'salut' 'drivernya',1
'membantu' 'dimasa' 'pandemi' 'konsultasi' 'obat' 'rumah' 'serasa' 'pu' 'dokter' 'pribadi',1
'asalamualaikum' 'maf' 'berta' 'habis' 'unduh' 'aplikasi' 'halodoc' 'playstore' 'buka' 'aplikasi' 'masuk' 'aplikasi' 'halodoc' 'klik' 'chat' 'dokter' 'lihat' 'di situ' 'pilihan' 'dokter' 'chat' 'konsultasi' 'kesehatan' 'sebenar' 'konsultasi' 'kesehatan' 'dokter' 'aplikasi' 'halodoc' 'membayar' 'chat' 'konsultasi' 'dokter' 'chat' 'halodoc',0
'solusi' 'praktis' 'biaya' 'murah' 'dokter' 'responsif',1
'daring' 'sesi' 'petunjuk' 'konsultasi' 'beli' 'text' 'vc' 'buang' 'buang' 'uang' 'bayar' 'konsultasi',0
'uang' 'diterima' 'status' 'tes' 'antigen' 'dikonfirmasi' 'dikonfirmasi' 'nerima' 'uang' 'iya' 'ngelayanin' 'customer' 'respon' 'lancar' 'lancar' 'kali' 'kecewa' 'berat',0
'aplikasi' 'halodoc' 'membantu' 'keluarga' 'membeli' 'obat' 'obatan' 'vitamin' 'tes' 'pacar' 'pandemic' 'mantap' 'deh' 'pokok',1
'aplikasi' 'enak' 'sih' 'scheduling' 'dokter' 'antre' 'rs' 'Cuma' 'pelayanan' 'mengecewakan' 'hasil' 'tes' 'infokan' 'sms' 'selesai' 'sat' 'hasil' 'tes' 'hardcopy' 'softcopy' 'ambil' 'tes' 'media' 'chat' 'customer service' 'respon' 'lambat' 'respon' 'menit' 'memutuskan' 'jalur' 'komunikasi' 'ulang' 'merespon' 'lambat' 'customer service' 'konfirmasi' 'konfirmasi' 'terkait' 'arti' 'sla' 'sisi' 'halodoc' 'responsif',0
'dokter' 'co' 'operative' 'nyaman' 'konsultasi' 'terima kasih',1
'membantu' 'sulit' 'rumah',1
'keren' 'aplikasi' 'halodoc' 'membantu' 'sat' 'hectic' 'khusus' 'terima' 'kasih' 'fen' 'ramah' 'sat' 'konsultasi' 'resep' 'cocok',1
'halo' 'halodoc' 'iwan' 'setiawan' 'be' 'ribu' 'enam' 'puluh' 'delapan' 'ag' 'salah' 'driver' 'gojek' 'bandar' 'lampung' 'konfirmasi' 'orderan' 'halodoc' 'apotek' 'jesaya' 'farma' 'orderan' 'pengambilan' 'obat' 'harap' 'menungu' 'barang' 'persiapkan' 'obat' 'pemesanan' 'tersedia' 'aplikasi' 'gojek' 'jalankan' 'holodoc' 'pemesanan' 'gojek' 'barang' 'driver' 'tingal' 'bawa' 'barang' 'menjalankan' 'orderan' 'berdasarkan' 'konfirmasi' 'pelangan' 'apotek' 'apl',0
'niat' 'make' 'aplikasi' 'cepat' 'rumah' 'nyata' 'apotek' 'apotek' 'bumn' 'swasta' 'diskitar' 'kali' 'fitur' 'ngebuat' 'pembeliatau' 'driver' 'milih' 'apotek' 'terdekat' 'pakai' 'manual' 'nahan' 'sakit' 'posisi' 'kota',0
'chat' 'berbayar' 'lebih baik' 'pakai' 'oke' 'gogle' 'gratis',0
'aplikasi' 'membantu' 'metode' 'pembayaran' 'tambahin' 'pembesaran' 'cash' 'tingkatkan' 'sukses' 'halodoc' 'terima' 'kasih',1
'bagus' 'puas' 'halodoc' 'petugas' 'ramah' 'memahami' 'dibidang' 'kepemilikan' 'halodoc' 'sehinga' 'kustomer' 'layani' 'ramah' 'kustomer' 'merasakan' 'puas' 'halodoc' 'upgrade' 'bidang' 'kedokteran' 'update' 'terbaru' 'medicine' 'informasi' 'virus' 'corona' 'virus' 'vaksin' 'umur' 'servis' 'drivethru' 'dimudahkan' 'pengajuan' 'sertifikat' 'hasil' 'harga' 'terjangkau',1
'terima' 'kasih' 'halodoc' 'membntu' 'era' 'pandemi' 'ribet' 'rs' 'konsultasi' 'diam' 'rumah' 'tingal' 'chat' 'dokter' 'ramah' 'responsif',1
'membantu' 'pademi',1
'membantu' 'konsultasi' 'kesehatan',0
'selamat' 'malam' 'mohon' 'maf' 'berta' 'halodoc' 'berbayar' 'konsultasi' 'salah' 'dokter' 'mengunakan' 'aplikasi' 'terima kasih',0
'mencari' 'obat' 'gampang' 'pelayanan' 'cepat',1
'dokter' 'sabar' 'akurat' 'terima kasih' 'dok' 'bosen' 'ya' 'dok' 'kali' 'kesehatan',1
'aplikasi' 'membantu' 'anak' 'anak' 'keluarga' 'sehat' 'berangkat' 'klinik' 'langsung' 'terima' 'kasih' 'halodoc',1
'uang' 'pengembalian dana' 'juta' 'pembatalan' 'pacar' 'dikirim' 'tangal' 'februari' 'februari' 'status' 'proses',0
'membantu' 'musim' 'pandemi',1
'alhamdulilah' 'dokter' 'ramah' 'puas' 'berkeluh' 'kesah' 'biaya' 'murah' 'di rumah' 'memudahkan' 'diksi' 'resep' 'dikasi' 'penjelasan' 'detail' 'bayar' 'konsultasi' 'diskon' 'terima kasih' 'so' 'halodoc',1
'aplikasi' 'membantu' 'disat' 'pandemi' 'dokter' 'dokter' 'bagus' 'obat' 'obatan' 'efektif' 'apalagisuka' 'disc' 'konsultasi',1
'membantu' 'sat' 'pandemi' 'sat',1
'alhamdulilah' 'membantu' 'keluarga' 'setahun' 'mengunakan' 'halodoc' 'alhamdulilah' 'hasiat' 'obat' 'obatan' 'kasih' 'bagus' 'bagus',1
'aplikasi' 'membantu' 'harga' 'konsultasi' 'bersahabat' 'dokter' 'ramah',1
'dokter' 'ramah' 'respo' 'cepat' 'direkomendasikan' 'bersyukur' 'halodoc' 'repot' 'repot' 'kerumah' 'sakit' 'obat' 'langsung' 'dikirim',1
'bagus' 'membantu' 'respon' 'dokter' 'cepat' 'rs' 'tertawa' 'konsultasi' 'obat' 'dikirim' 'rumah' 'terima kasih' 'halodoc',1
'membantu' 'sat' 'pandemi' 'rumah' 'beli' 'obat' 'anak' 'sakit' 'suruh' 'terima kasih' 'aplikasi' 'membantu',1
'membantu' 'konsultasi' 'kesehatan',1
'pakai' 'aplk' 'halodoc' 'bingung' 'konsultasi' 'doc' 'ramah' 'terima kasih',1
'senang' 'deh' 'aplikasi' 'mempermudah' 'sehat' 'konsultasi' 'daring' 'disat' 'kondisi' 'pandemi',1
'pertanyan' 'kesehatan' 'konsultasi' 'dokter' 'dokter' 'ramah' 'ramah' 'jawabanya',1
'anjuran' 'kasih' 'obat' 'tips' 'berguna',1
'trimaksih' 'mas' 'amirul' 'cepat' 'merespon' 'surat' 'bagus' 'pekerjaan' 'man' 'kesulitan' 'aktifkan' 'lokasi' 'login' 'tolong' 'dibantu' 'senoari',1
'mantap' 'secepat' 'kilat' 'penjelasan' 'detail',1
'ramah' 'ramah' 'mantapo' 'selaumemberikan' 'penjelasan' 'butuhkan',1
'membantu' 'kondisi' 'covid',1
'maf' 'ta' 'rapid' 'antigen' 'kemayoran' 'metode' 'pembayaran' 'pakai' 'anjungan tunai mandiri' 'bri' 'terima kasih',1
'dokter' 'ramah' 'penjelasan' 'akurat',1
'terima kasih' 'dok' 'semoga' 'bermanfat',1
'aplikasi' 'mantap' 'murah' 'terima kasih',1
'membantu' 'bermanfat' 'disat' 'pandemi' 'obat' 'dianjurkan' 'cepat' 'menyembuhkan' 'sesuai' 'penyakit' 'sasaran' 'terima' 'kasih',1
'mantap' 'konsultasi' 'jam' 'nol' 'sepuluh' 'obat' 'langsung' 'jam' 'sebelas' 'aplikasi' 'membantu' 'semoga' 'obat' 'cocok',1
'dokter',1
'pembayaran' 'ovo' 'dana' 'iya',0
'bagus' 'kasih' 'informasi' 'menarik',1
'mantap' 'murah' 'konsultasi' 'dokter' 'bayar' 'gopay',1
'membantu' 'pengalaman',1
'penanganan' 'suka' 'panik' 'self' 'diagnose' 'berta' 'langsung' 'ahli' 'teman-teman',1
'pemesanan' 'pengiriman' 'obat' 'cepat' 'membantu' 'keadan' 'mendesak' 'ayah' 'obat' 'jantung' 'secepat' 'jam' 'terima' 'kasih' 'halodoc',1
'aplikasi' 'mantap' 'membantu',1
'aplikasi' 'bagus' 'dokter' 'respon' 'cepat',1
'pelayanan' 'hasil' 'cepat' 'diterima' 'customer',1
'chat' 'dokter' 'membantu',1
'praktis' 'membantu' 'terima kasih',1
'w' 'kirim' 'mata' 'm' 'yun' 'ukm' 'j' 'mi',0
'puas' 'halodoc' 'cepat' 'tangap',1
'berbayar' 'gratis' 'na' 'obat' 'batuk' 'pilek' 'terbaik' 'dijual' 'warung' 'ngak' 'paham' 'perbedan' 'obat' 'lumayan' 'lihat' 'dokter' 'cantik' 'pengalaman' 'lulusan' 'bintang' 'pas',1
'terima kasih' 'dokter' 'uji' 'asiah' 'm' 'sc' 'dokter' 'ramah' 'penjelasan' 'senang' 'konsultasi' 'bu' 'dokter',1
'sedang apa' 'mengantri' 'klinik' 'rumah' 'sakit' 'dokter' 'lebih baik' 'halodoc' 'tingal' 'klik' 'konsultasi' 'keluhan' 'tungu' 'obat' 'beres' 'halodoc' 'keren' 'terima kasih' 'kasih' 'halodoc',1
'bintang' 'pilihan' 'pembayaran' 'terbatas' 'dievaluasi' 'pilihan' 'pembayaran' 'linkaja' 'transfer' 'mengunakan' 'rekening' 'virtual',0
'paket' 'pertangung' 'terima kasih' 'dana' 'diganti' 'proses',0
'sat' 'bintang' 'coba' 'masuk' 'halodoc' 'langsung' 'sinyal' 'telepon genggam' 'mendukung',0
'alhamdulilah' 'konsultasi' 'langsung' 'dokter' 'spesialis' 'semoga' 'sukses' 'halodoc',1
'kali' 'konsultasi' 'memuaskan' 'lumayan' 'ramah',1
'penolong' 'user' 'friendly',1
'membantu' 'sat' 'kondisi' 'dtng' 'rumah' 'sakit' 'pasien' 'aman' 'sehat' 't' 'jaga' 'terima' 'kasih' 'halo' 'doc' 'pertahankan' 'respon' 'cepat' 'dokter',1
'konsultasi' 'pakai' 'bayar' 'kaya' 'lebih baik' 'langsung' 'rs' 'langsung' 'kasih' 'obat' 'buka' 'membantu' 'inimah',0
'membantu' 'disat' 'urgent' 'membutuhkan' 'obat' 'malam' 'haripun' 'chat' 'dokter' 'spesialis' 'obat' 'cepat' 'terima kasih' 'gosend',1
'kode' 'voucher' 'bilang' 'invalid',0
'proses' 'mudah' 'cepat' 'pemesanan' 'obat',1
'terima kasih' 'halodoc' 'mudah' 'konsultasi' 'dokter' 'semoga' 'sakit' 'sembuh' 'amin',1
'membantu' 'sakit' 'mag' 'kosan' 'berjalan' 'apotek' 'pesan' 'halodoc' 'beli' 'gojek' 'puji' 'tuhan' 'langsung' 'minum' 'obat' 'sembuh' 'untung' 'halodoc',1
'bagus' 'bermanfat' 'teratas',1
'praktis' 'dokter' 'pelayanan' 'ramah' 'oke',1
'praktis' 'puas' 'terima' 'kasih' 'halodoc',1
'halodoc' 'membantu' 'sat' 'pandemi' 'hamil' 'puas' 'respon' 'ramah' 'dokter' 'dokter' 'halodoc' 'terbaik',1
'terima kasih' 'halodoc' 'setidak' 'apotek' 'pesan' 'obat' 'rutin' 'suami' 'semoga' 'smakin' 'bagus' 'terima kasih',1
'membantu' 'konsultasi' 'dokter' 'antre' 'pembelian' 'obat' 'mudah' 'langsung' 'diantar' 'rumah',1
'dokter' 'tangap' 'cepat' 'respon',1
'halo' 'doc' 'cal' 'center' 'halo' 'dokter' 'menelepon' 'menawarkan' 'prodak' 'unlimited' 'perbulan' 'puluh' 'sembilan' 'nol' 'sistem' 'auto' 'debit' 'fasilitas' 'bebas' 'chat' 'dokter' 'fitur' 'aplikasi' 'berubah' 'tarif' 'fre' 'ulasan' 'lengkap',0
'dokter' 'balas' 'cepat' 'ramah',1
'halo' 'doc' 'barusan' 'telepon' 'mengatas' 'namakan' 'halodoc' 'email' 'pribadi' 'data' 'nmor' 'rekening' 'anjungan tunai mandiri' 'bner' 'halodoc' 'mohon' 'informasi' 'bner' 'iya' 'bong' 'data' 'anjungan tunai mandiri' 'membawa' 'kepihak' 'ulasan' 'lengkap',0
'bingung' 'biaya' 'penanganan' 'biaya' 'ongkos kirim' 'tidak tahu' 'biaya' 'penanganan' 'ongkos kirim' 'tertawa' 'jatoh' 'murah' 'tengkyu' 'halodoc',1
'respon' 'customer service' 'lambat' 'keluhan',0
'pesan' 'obat' 'susah' 'mencari' 'driver' 'pesan' 'ofline' 'sih' 'langsung' 'apotek' 'kasih' 'lihat' 'resep',0
'mantap' 'konsultasi' 'dokter' 'enak',1
'mf' 'download' 'aplikasi' 'pingn' 'gejala' 'sakit' 'alami' 'kenakan' 'biaya' 'bulanan',0
'alhamdulilah' 'terbantu' 'konsultasi' 'penyakit' 'obat' 'terima',1
'alhamdulilah' 'aplikasi' 'membantu',1
'terima' 'kasih' 'serba' 'cepat',1
'pagi' 'pagi' 'konsultasi' 'bu' 'dokter' 'cantik' 'diagnosis' 'resep' 'terjangkau' 'bahasa' 'ramah' 'terima' 'kasih' 'iya' 'dok',1
'halodoc' 'map' 'sebelumnyah' 'ta' 'mingu' 'hidung' 'mencium' 'bau' 'coba' 'doc',1
'rekomendasi' 'didownload' 'kesulitan' 'mencari' 'membeli' 'obat' 'dibutuhkan',1
'membantu' 'terima' 'kasih' 'halodoc',1
'mag' 'kambuh' 'berat' 'dokter' 'untung' 'halodoc' 'selesai' 'konsultasi' 'daring' 'resep' 'langsung' 'diorder' 'lewar' 'gojek' 'terima kasih',1
'mantap' 'super' 'cepat' 'pengiriman' 'semoga' 'obat' 'manjur' 'cepat' 'berkhasiat' 'secepat' 'pengiriman' 'sukses' 'halodoc',1
'pelayanan' 'pengobatan' 'penyembuhan',1
'halo' 'doc' 'balita' 'usia' 'puluh' 'beberap' 'telinga' 'anak' 'sebelah' 'kanan' 'cairan' 'bau' 'sih' 'anak' 'kdang' 'memukul' 'telingan' 'telapak' 'tangan' 'iya' 'doc' 'dikasih' 'obat' 'terima' 'kasih',1
'terima' 'kasih' 'aplikasi' 'halodoc' 'sat' 'malam' 'sakit' 'pingang' 'salah' 'rekan' 'dokter' 'bernama' 'fen' 'membantu' 'sakit',1
'buatin' 'dokter' 'chat' 'gratis' 'donk',1
'pandemi' 'membantu' 'klik' 'halodoc' 'terhubung' 'konsultasi' 'obat' 'langsung' 'diantar',1
'suda' 'pembayaran' 'chat' 'pembayaran' 'berhasil' 'chat' 'dokter' 'sibuk',1
'kesekian' 'kali' 'konsultasi' 'dokter' 'dokter' 'halodoc' 'kali' 'konsultasi' 'nency' 'sp' 'a' 'bingung' 'mingu' 'dokter' 'dokter' 'spesialis' 'libur' 'praktik' 'terima' 'kasih' 'iya' 'dok',1
'membantu' 'obat' 'langsung' 'diantar' 'sat' 'gopay' 'halodoc' 'saldo' 'great',1
'instal' 'aplikasi' 'wlopun' 'tertawa' 'bagus' 'lengkap' 'mudah' 'instal' 'coba' 'konsultasi' 'gizi' 'ah' 'keren' 'dokter' 'asik' 'terima' 'kasih' 'aditya' 'mulyantari' 'sp',1
'pesan' 'obat' 'halodoc' 'status' 'terkirim' 'terima' 'obat' 'ditlp' 'customer service' 'diurus' 'boro' 'boro' 'penyelesaian' 'aplikasi' 'bagus' 'pelayanan' 'buruk',0
'hai' 'halodoc' 'cari' 'swab' 'antigen' 'rsatau' 'klinik' 'terdekat' 'reading' 'iya' 'crash' 'mohon' 'dibantu',0
'membantu' 'terima kasih' 'halodoc',1
'aplikasi' 'bagus' 'dokter' 'di dalam' 'bertangung' 'bangat' 'semoga' 'aplikasi' 'berkembang' 'dimasa',1
'bagus' 'dokter' 'direkomendasikan',1
'diperbaiki' 'verifikasi' 'kode' 'otp' 'pembayaran' 'gopay' 'berulang' 'berulang' 'sukses' 'terima' 'kasih',0
'terbantu' 'sat' 'pandemi' 'konsultasi' 'dokter' 'obat' 'dikirim' 'langsung' 'apotek' 'bayar' 'cashles',1
'mudah' 'mengunakan' 'halodoc' 'repot' 'repot' 'antre' 'antre' 'rs' 'klinik' 'klik' 'konsultasi' 'ksh' 'resep' 'obat' 'thanks' 'halodoc' 'semoga' 'dokter' 'sukses' 'amin',1
'membantu' 'cepat' 'praktis' 'memuaskan',1
'log' 'out' 'sat' 'verifikasi' 'kode' 'dikirim' 'sms' 'error',1
'era' 'pandemi' 'dokter' 'konsultasi' 'daring' 'membantu' 'terima' 'kasih',1
'perlayan' 'sopan' 'lokasi' 'mudah' 'area' 'luas' 'sehinga' 'memudahkan' 'vaksin' 'menjalankan' 'proses' 'm' 'bravo',1
'membantu' 'aman' 'selagi' 'pandemi' 'malas' 'antre' 'penjelasan' 'memuaskan',1
'terbantu' 'aplikasi' 'dokter',1
'konsultasi' 'dokter' 'cepat' 'direspon' 'pesan' 'obat' 'status' 'pembayaran' 'dibatalkan' 'ih' 'sebel',1
'bagus' 'suka' 'aplikasi',1
'pembayaran' 'dokter' 'chat' 'terima kasih' 'pengembalian dana',1
'bagus' 'pelayanan' 'cepat',1
'membantu' 'sat' 'pandemi' 'dokter' 'sabar' 'keluhan' 'pasien',1
'konsultasi' 'dokter' 'mudah' 'menenangkan' 'sat' 'panik' 'sehinga' 'pertolongan' 'sat' 'sakit',1
'bagus' 'bnget' 'pelayanan',1
'selamat' 'siang' 'halo' 'dokter' 'barusan' 'telepon' 'mengatasnamakan' 'customer service' 'halo' 'dokter' 'claim' 'dana' 'jt' 'data' 'lengkap' 'email' 'nomor' 'rekening' 'bank' 'aneh' 'email' 'nama' 'nomor' 'rek' 'un' 'ulasan' 'lengkap',1
'dikasih' 'bonus' 'kaki' 'beli' 'obat' 'pakai' 'halo' 'doc',1
'alhamdulilah' 'cepat' 'respon' 'dokter' 'pertanyan' 'membantu' 'terima kasih' 'halodoc',1
'terima kasih' 'aplikasi' 'membantu',1
'cepat' 'tangap' 'ribet',1
'terbaik' 'konsultasi' 'terbaik',1
'sat' 'malam' 'malam' 'sakit' 'kontak' 'halodoc' 'langsung' 'konsuli' 'obat' 'kirim' 'membantu' 'hinga' 'infokan' 'teman' 'teman',1
'aplikasi' 'orang' 'kelas' 'tibang' 'na' 'obat' 'bayar' 'sunguh' 'miris' 'negeri' 'ktika' 'orang' 'pintar' 'anugerah' 'membantu' 'ihklas' 'seakan' 'uwang' 'kuasa' 'tuhan',0
'membantu' 'memfasilitasi' 'pendaftara' 'vaksinasi' 'covid' 'lanjut usia' 'apotek' 'sat' 'butuh' 'obat' 'malas' 'rumah',1
'mantap' 'kemarin' 'putus' 'koneksi' 'chat' 'dokter' 'ulasan' 'bintang' 'lansung' 'ditelpon' 'halodoc' 'dikembalikan' 'uang' 'mantap',1
'membantu' 'diresepkan' 'dokter' 'obat' 'dikirim' 'daring' 'terima' 'kasih' 'halodoc',1
'alhamdulilah' 'sat' 'pandemi' 'sat' 'halodoc' 'membantu' 'terima' 'kasih' 'sukses',1
'membantu' 'respon' 'cepat' 'terima kasih',1
'sngt' 'terbntu' 'skli' 'aplikasi' 'maju' 'halo' 'doc',1
'halo' 'kak' 'alamat' 'map' 'mencantumkan' 'alamat' 'manual' 'kak',1
'aplikasi' 'ketiga' 'apotek' 'toko online' 'sedia' 'barang' 'kondisi' 'edisi' 'th' 'beli' 'langsung' 'apotek' 'halodoc' 'gojek' 'dikasih' 'obat' 'edisi' 'enam',0
'respon' 'dokter' 'cepat',1
'bagus' 'antre' 'rumah' 'sakit',1
'profesional' 'cepat' 'tangap',1
'membantu' 'mudah',1
'aplikasi' 'membantu' 'vet' 'dokter' 'suci' 'dokter' 'hewan' 'ramah' 'konsultasi' 'dokter' 'suci',1
'kali' 'mengunakan' 'halodoc' 'membantu' 'terima kasih' 'halodoc',1
'thanks' 'halodoc' 'membantu' 'mendapt' 'resep' 'pergi' 'dokter',1
'pengalaman' 'mengunakan' 'aplikasi' 'bagus' 'semoga' 'bermanfat' 'membantu' 'menyembuhkan',1
'mudah' 'berkonsultasi' 'dokter',1
'nomor' 'telepon genggam' 'muncul' 'otentikasi' 'nomor' 'telepon genggam' 'tolong' 'tim' 'it' 'back' 'end' 'diperbaiki' 'iya' 'terima kasih',0
